transaction_id,account_id,transaction_type_cd,transaction_date,transaction_ts,amount,running_balance,merchant_name,merchant_category,channel_code,reference_num,status_code,created_ts
172,3,ATM,2026-04-08,2026-04-08 22:30:06,-38.81,12079.13,Wright PLC,RETAIL,ACH,REF00000171,P,2026-06-29 19:55:26.116757
154,3,DEP,2026-05-17,2026-05-17 07:00:16,21.75,12100.88,,,WEB,REF00000153,P,2026-06-29 19:55:26.116757
166,3,PMT,2026-05-18,2026-05-18 18:55:11,252.54,12353.42,,,POS,REF00000165,P,2026-06-29 19:55:26.116757
215,4,PUR,2025-05-17,2025-05-17 02:26:42,-24.54,1021.06,"Watson, West and Cook",TRAVEL,ATM,REF00000214,P,2026-06-29 19:55:26.116757
223,4,PUR,2025-05-17,2025-05-17 14:28:11,-33.45,987.61,,,ACH,REF00000222,P,2026-06-29 19:55:26.116757
217,4,PUR,2025-05-18,2025-05-18 11:10:05,-10258.83,-9271.22,Thomas-Jones,WIRE_TRANSFER_INTL,WEB,REF00000216,P,2026-06-29 19:55:26.116757
218,4,PUR,2025-05-24,2025-05-24 09:29:19,-30.37,-9301.59,,,ATM,REF00000217,P,2026-06-29 19:55:26.116757
254,4,WDR,2025-06-02,2025-06-02 08:38:25,-78.33,-9379.92,Allen PLC,RETAIL,POS,REF00000253,P,2026-06-29 19:55:26.116757
233,4,FEE,2025-06-08,2025-06-08 20:57:32,-44.14,-9424.06,,,ATM,REF00000232,P,2026-06-29 19:55:26.116757
256,4,ATM,2025-06-10,2025-06-10 04:26:00,-128.2,-9552.26,Randall-Hernandez,GAMBLING,ATM,REF00000255,P,2026-06-29 19:55:26.116757
229,4,INT,2025-06-12,2025-06-12 10:23:45,43.38,-9508.88,,,POS,REF00000228,P,2026-06-29 19:55:26.116757
231,4,ATM,2025-06-13,2025-06-13 14:53:54,-129.06,-9637.94,"Silva, Farmer and Jackson",EDUCATION,WIRE,REF00000230,R,2026-06-29 19:55:26.116757
243,4,PUR,2025-07-06,2025-07-06 06:34:09,-50.32,-9688.26,"Christensen, Johnson and Hubbard",RETAIL,ATM,REF00000242,H,2026-06-29 19:55:26.116757
192,4,ACH,2025-07-07,2025-07-07 05:36:53,-46.02,-9734.28,Wright PLC,HEALTHCARE,POS,REF00000191,P,2026-06-29 19:55:26.116757
224,4,INT,2025-07-28,2025-07-28 13:16:06,194.53,-9539.75,,,MOB,REF00000223,P,2026-06-29 19:55:26.116757
227,4,WDR,2025-08-03,2025-08-03 19:43:10,-82.73,-9622.48,Wilson-Strong,ENTERTAINMENT,ACH,REF00000226,P,2026-06-29 19:55:26.116757
246,4,WDR,2025-08-06,2025-08-06 01:33:16,-88.86,-9711.34,Gallagher-Johnson,GAS_STATION,POS,REF00000245,P,2026-06-29 19:55:26.116757
253,4,ACH,2025-08-07,2025-08-07 04:04:05,-67.28,-9778.62,"Chandler, Knight and Jones",WIRE_TRANSFER_INTL,MOB,REF00000252,P,2026-06-29 19:55:26.116757
245,4,NSF,2025-08-19,2025-08-19 09:39:18,-39.91,-9818.53,,,WEB,REF00000244,P,2026-06-29 19:55:26.116757
260,4,DEP,2025-08-22,2025-08-22 04:23:24,129.87,-9688.66,,,INTL,REF00000259,P,2026-06-29 19:55:26.116757
196,4,DEP,2025-08-29,2025-08-29 00:07:43,104.79,-9583.87,,,POS,REF00000195,P,2026-06-29 19:55:26.116757
221,4,PUR,2025-09-18,2025-09-18 08:04:46,-55.45,-9639.32,Brooks-Bell,UTILITIES,POS,REF00000220,H,2026-06-29 19:55:26.116757
232,4,DEP,2025-09-19,2025-09-19 13:14:22,147.47,-9491.85,,,MOB,REF00000231,P,2026-06-29 19:55:26.116757
248,4,DEP,2025-09-27,2025-09-27 01:02:55,94.96,-9396.89,,,MOB,REF00000247,P,2026-06-29 19:55:26.116757
207,4,PUR,2025-09-30,2025-09-30 06:15:04,-181.49,-9578.38,Ortiz Group,GAS_STATION,ACH,REF00000206,P,2026-06-29 19:55:26.116757
191,4,ACH,2025-10-03,2025-10-03 17:10:26,-167.08,-9745.46,Fitzpatrick Group,INSURANCE,POS,REF00000190,P,2026-06-29 19:55:26.116757
199,4,ACH,2025-11-10,2025-11-10 05:44:11,-76.57,-9822.03,"Thompson, Kelley and Mcmahon",EDUCATION,ATM,REF00000198,P,2026-06-29 19:55:26.116757
250,4,PUR,2025-11-18,2025-11-18 05:50:29,-154.68,-9976.71,"Jones, Wiggins and Oliver",RESTAURANT,POS,REF00000249,P,2026-06-29 19:55:26.116757
244,4,PUR,2025-11-20,2025-11-20 11:41:05,-179.57,-10156.28,"Obrien, Williams and Mcgrath",UTILITIES,WIRE,REF00000243,P,2026-06-29 19:55:26.116757
203,4,WDR,2025-11-22,2025-11-22 10:36:25,-84.28,-10240.56,Cole PLC,GAS_STATION,POS,REF00000202,P,2026-06-29 19:55:26.116757
219,4,ACH,2025-11-27,2025-11-27 03:11:56,-70.05,-10310.61,Ortiz Group,GROCERY,POS,REF00000218,P,2026-06-29 19:55:26.116757
251,4,PUR,2025-11-28,2025-11-28 23:19:41,-94.96,-10405.57,"Vega, Jackson and Powell",GAS_STATION,ATM,REF00000250,P,2026-06-29 19:55:26.116757
202,4,ACH,2025-12-02,2025-12-02 19:34:34,-117.03,-10522.6,Smith-Romero,GAS_STATION,ATM,REF00000201,P,2026-06-29 19:55:26.116757
259,4,PMT,2025-12-12,2025-12-12 14:23:16,41.39,-10481.21,,,POS,REF00000258,R,2026-06-29 19:55:26.116757
261,4,WDR,2025-12-16,2025-12-16 04:03:46,-42.33,-10523.54,Ferguson Group,GROCERY,WEB,REF00000260,P,2026-06-29 19:55:26.116757
208,4,WDR,2025-12-21,2025-12-21 15:16:10,-96.98,-10620.52,Davis Ltd,GROCERY,ATM,REF00000207,P,2026-06-29 19:55:26.116757
258,4,DEP,2025-12-21,2025-12-21 17:56:44,36.08,-10584.44,,,ACH,REF00000257,P,2026-06-29 19:55:26.116757
236,4,PUR,2025-12-23,2025-12-23 18:44:03,-282.55,-10866.99,Graham-Valencia,UTILITIES,ATM,REF00000235,P,2026-06-29 19:55:26.116757
242,4,WDR,2025-12-28,2025-12-28 07:04:24,-70.33,-10937.32,George LLC,RESTAURANT,WEB,REF00000241,H,2026-06-29 19:55:26.116757
247,4,ACH,2026-01-02,2026-01-02 04:32:54,-57.82,-10995.14,Edwards Group,UTILITIES,POS,REF00000246,P,2026-06-29 19:55:26.116757
200,4,PUR,2026-01-02,2026-01-02 19:04:54,-146.86,-11142.0,Graham-Valencia,RETAIL,POS,REF00000199,P,2026-06-29 19:55:26.116757
239,4,XFR,2026-01-05,2026-01-05 11:31:45,50.65,-11091.35,,,ACH,REF00000238,P,2026-06-29 19:55:26.116757
225,4,PUR,2026-01-07,2026-01-07 10:45:37,-83.43,-11174.78,"Flowers, Berry and Ramirez",GROCERY,WEB,REF00000224,H,2026-06-29 19:55:26.116757
209,4,ATM,2026-01-08,2026-01-08 04:39:26,-73.81,-11248.59,Young and Sons,UTILITIES,WEB,REF00000208,P,2026-06-29 19:55:26.116757
235,4,DEP,2026-01-15,2026-01-15 04:19:41,123.06,-11125.53,,,WEB,REF00000234,P,2026-06-29 19:55:26.116757
257,4,FEE,2026-01-24,2026-01-24 03:09:17,-16.88,-11142.41,,,POS,REF00000256,P,2026-06-29 19:55:26.116757
211,4,DEP,2026-01-26,2026-01-26 04:56:36,65.05,-11077.36,,,POS,REF00000210,P,2026-06-29 19:55:26.116757
226,4,PUR,2026-01-29,2026-01-29 02:34:25,-58.84,-11136.2,Griffin-Hall,RESTAURANT,MOB,REF00000225,P,2026-06-29 19:55:26.116757
197,4,DEP,2026-02-06,2026-02-06 08:52:53,106.64,-11029.56,,,MOB,REF00000196,P,2026-06-29 19:55:26.116757
220,4,PUR,2026-02-16,2026-02-16 14:01:32,-43.16,-11072.72,"Nelson, Johnson and Robinson",GAS_STATION,WIRE,REF00000219,P,2026-06-29 19:55:26.116757
222,4,PUR,2026-02-24,2026-02-24 08:28:00,-124.36,-11197.08,Acosta-Buchanan,RESTAURANT,WEB,REF00000221,P,2026-06-29 19:55:26.116757
230,4,PUR,2026-03-07,2026-03-07 12:00:54,-78.06,-11275.14,Prince Inc,HEALTHCARE,POS,REF00000229,P,2026-06-29 19:55:26.116757
249,4,WDR,2026-03-10,2026-03-10 07:36:28,-140.44,-11415.58,Hudson-Butler,GROCERY,POS,REF00000248,H,2026-06-29 19:55:26.116757
198,4,DEP,2026-03-11,2026-03-11 20:44:54,30.75,-11384.83,,,POS,REF00000197,P,2026-06-29 19:55:26.116757
255,4,PUR,2026-03-13,2026-03-13 03:47:48,-81.49,-11466.32,Rodriguez-Allen,RETAIL,POS,REF00000254,P,2026-06-29 19:55:26.116757
193,4,PUR,2026-03-22,2026-03-22 19:58:36,-323.82,-11790.14,,,MOB,REF00000192,P,2026-06-29 19:55:26.116757
238,4,WDR,2026-04-01,2026-04-01 11:39:44,-63.21,-11853.35,Solis PLC,RETAIL,POS,REF00000237,P,2026-06-29 19:55:26.116757
205,4,PUR,2026-04-08,2026-04-08 19:45:39,-9406.53,-21259.88,Simmons PLC,UTILITIES,ATM,REF00000204,P,2026-06-29 19:55:26.116757
204,4,XFR,2026-04-11,2026-04-11 20:40:17,107.65,-21152.23,,,POS,REF00000203,P,2026-06-29 19:55:26.116757
237,4,WDR,2026-04-13,2026-04-13 08:10:24,-110.41,-21262.64,Stephenson Group,INSURANCE,WEB,REF00000236,P,2026-06-29 19:55:26.116757
234,4,ACH,2026-04-16,2026-04-16 02:49:03,-90.09,-21352.73,Reeves and Sons,GROCERY,ACH,REF00000233,P,2026-06-29 19:55:26.116757
201,4,WDR,2026-04-19,2026-04-19 05:33:28,-167.42,-21520.15,Smith-Romero,GROCERY,POS,REF00000200,P,2026-06-29 19:55:26.116757
252,4,PUR,2026-05-02,2026-05-02 14:53:59,-245.33,-21765.48,Fitzpatrick Group,GAS_STATION,POS,REF00000251,H,2026-06-29 19:55:26.116757
241,4,PUR,2026-05-07,2026-05-07 07:29:17,-12.59,-21778.07,Smith-Anderson,GAS_STATION,MOB,REF00000240,P,2026-06-29 19:55:26.116757
206,4,PUR,2026-05-19,2026-05-19 09:43:00,-265.43,-22043.5,Randall-Hernandez,RETAIL,WEB,REF00000205,P,2026-06-29 19:55:26.116757
214,4,DEP,2026-05-25,2026-05-25 09:12:19,125.49,-21918.01,,,WEB,REF00000213,P,2026-06-29 19:55:26.116757
262,4,DEP,2026-05-26,2026-05-26 07:48:52,84.97,-21833.04,,,ATM,REF00000261,P,2026-06-29 19:55:26.116757
213,4,XFR,2026-05-27,2026-05-27 04:02:39,272.63,-21560.41,,,POS,REF00000212,P,2026-06-29 19:55:26.116757
195,4,PUR,2026-05-31,2026-05-31 14:08:26,-295.19,-21855.6,Graham-Valencia,UTILITIES,WEB,REF00000194,P,2026-06-29 19:55:26.116757
228,4,WDR,2026-06-04,2026-06-04 04:16:26,-43.46,-21899.06,"Barber, Oneal and Owens",EDUCATION,POS,REF00000227,P,2026-06-29 19:55:26.116757
240,4,PUR,2026-06-09,2026-06-09 17:24:59,-196.05,-22095.11,Chavez-Carter,INSURANCE,POS,REF00000239,P,2026-06-29 19:55:26.116757
212,4,DEP,2026-06-20,2026-06-20 11:49:03,89.43,-22005.68,,,MOB,REF00000211,P,2026-06-29 19:55:26.116757
210,4,DEP,2026-06-23,2026-06-23 03:14:55,336.94,-21668.74,,,WEB,REF00000209,P,2026-06-29 19:55:26.116757
194,4,PMT,2026-06-23,2026-06-23 18:22:31,111.67,-21557.07,,,POS,REF00000193,R,2026-06-29 19:55:26.116757
216,4,DEP,2026-06-24,2026-06-24 20:30:43,129.05,-21428.02,,,MOB,REF00000215,P,2026-06-29 19:55:26.116757
283,5,DEP,2025-05-06,2025-05-06 01:31:10,113.41,6371.69,,,WEB,REF00000282,P,2026-06-29 19:55:26.116757
272,5,ATM,2025-05-10,2025-05-10 15:42:03,-67.22,6304.47,Reeves and Sons,INSURANCE,ACH,REF00000271,P,2026-06-29 19:55:26.116757
284,5,ACH,2025-05-24,2025-05-24 04:09:13,-77.33,6227.14,Foley-Miranda,GROCERY,WEB,REF00000283,P,2026-06-29 19:55:26.116757
286,5,DEP,2025-06-02,2025-06-02 01:48:43,22.15,6249.29,,,MOB,REF00000285,P,2026-06-29 19:55:26.116757
268,5,ACH,2025-06-15,2025-06-15 19:57:26,-116.66,6132.63,Thomas Ltd,ENTERTAINMENT,MOB,REF00000267,P,2026-06-29 19:55:26.116757
264,5,PUR,2025-06-16,2025-06-16 09:49:22,-129.16,6003.47,"Silva, Farmer and Jackson",GAS_STATION,WIRE,REF00000263,P,2026-06-29 19:55:26.116757
271,5,DEP,2025-06-27,2025-06-27 05:31:07,230.4,6233.87,,,ATM,REF00000270,R,2026-06-29 19:55:26.116757
269,5,PUR,2025-07-23,2025-07-23 10:05:07,-62.21,6171.66,"Monroe, Sullivan and King",ENTERTAINMENT,WEB,REF00000268,P,2026-06-29 19:55:26.116757
282,5,ATM,2025-08-07,2025-08-07 16:15:02,-113.09,6058.57,Allen PLC,RETAIL,WEB,REF00000281,P,2026-06-29 19:55:26.116757
265,5,ODF,2025-08-19,2025-08-19 14:19:48,-40.37,6018.2,,,INTL,REF00000264,H,2026-06-29 19:55:26.116757
279,5,WDR,2025-08-24,2025-08-24 10:15:31,-99.88,5918.32,"Harding, Gomez and Jacobs",RETAIL,ATM,REF00000278,P,2026-06-29 19:55:26.116757
289,5,ATM,2025-10-18,2025-10-18 08:39:29,-65.96,5852.36,"Chandler, Knight and Jones",GROCERY,ACH,REF00000288,P,2026-06-29 19:55:26.116757
280,5,WDR,2025-10-19,2025-10-19 06:40:14,-40.25,5812.11,"Reed, James and Henry",ENTERTAINMENT,MOB,REF00000279,P,2026-06-29 19:55:26.116757
274,5,ACH,2025-11-22,2025-11-22 01:46:18,-78.22,5733.89,"Vega, Jackson and Powell",RESTAURANT,POS,REF00000273,R,2026-06-29 19:55:26.116757
287,5,PUR,2025-12-11,2025-12-11 15:53:10,-49.5,5684.39,Ortiz and Sons,GROCERY,MOB,REF00000286,P,2026-06-29 19:55:26.116757
288,5,PUR,2025-12-12,2025-12-12 13:16:01,-196.56,5487.83,Smith and Sons,GROCERY,MOB,REF00000287,P,2026-06-29 19:55:26.116757
276,5,DEP,2026-01-14,2026-01-14 21:22:38,294.96,5782.79,,,POS,REF00000275,P,2026-06-29 19:55:26.116757
281,5,DEP,2026-01-19,2026-01-19 22:11:12,50.56,5833.35,,,WEB,REF00000280,P,2026-06-29 19:55:26.116757
270,5,ATM,2026-02-04,2026-02-04 22:18:00,-94.61,5738.74,Smith and Sons,TRAVEL,WEB,REF00000269,P,2026-06-29 19:55:26.116757
267,5,ATM,2026-03-19,2026-03-19 20:45:55,-276.39,5462.35,"Thompson, Kelley and Mcmahon",HEALTHCARE,ACH,REF00000266,P,2026-06-29 19:55:26.116757
266,5,PMT,2026-03-26,2026-03-26 10:38:05,176.17,5638.52,,,WEB,REF00000265,P,2026-06-29 19:55:26.116757
277,5,PUR,2026-04-09,2026-04-09 07:45:26,-59.03,5579.49,Davis Group,EDUCATION,POS,REF00000276,P,2026-06-29 19:55:26.116757
278,5,WDR,2026-04-19,2026-04-19 03:39:40,-129.51,5449.98,Hudson-Butler,WIRE_TRANSFER_INTL,WEB,REF00000277,P,2026-06-29 19:55:26.116757
263,5,WDR,2026-05-14,2026-05-14 21:57:06,-81.09,5368.89,"Griffin, Coleman and Kim",HEALTHCARE,MOB,REF00000262,P,2026-06-29 19:55:26.116757
285,5,WDR,2026-05-23,2026-05-23 10:41:47,-92.47,5276.42,Reeves and Sons,RESTAURANT,WEB,REF00000284,P,2026-06-29 19:55:26.116757
273,5,ODF,2026-06-03,2026-06-03 23:22:41,-39.2,5237.22,,,POS,REF00000272,P,2026-06-29 19:55:26.116757
275,5,WDR,2026-06-12,2026-06-12 23:31:25,-61.01,5176.21,Parks PLC,INSURANCE,WEB,REF00000274,H,2026-06-29 19:55:26.116757
311,6,PUR,2025-05-10,2025-05-10 06:46:03,-8175.97,-1136.92,"Irwin, Nelson and Tucker",RETAIL,ATM,REF00000310,P,2026-06-29 19:55:26.116757
291,6,ATM,2025-05-29,2025-05-29 09:40:08,-80.56,-1217.48,Weeks-Martin,INSURANCE,ATM,REF00000290,P,2026-06-29 19:55:26.116757
292,6,PMT,2025-06-01,2025-06-01 18:41:28,81.29,-1136.19,,,WIRE,REF00000291,P,2026-06-29 19:55:26.116757
310,6,PMT,2025-06-12,2025-06-12 12:58:11,110.81,-1025.38,,,ATM,REF00000309,P,2026-06-29 19:55:26.116757
306,6,WDR,2025-07-08,2025-07-08 20:19:29,-307.91,-1333.29,,,ATM,REF00000305,P,2026-06-29 19:55:26.116757
318,6,PMT,2025-08-01,2025-08-01 00:27:00,54.83,-1278.46,,,POS,REF00000317,P,2026-06-29 19:55:26.116757
290,6,ACH,2025-08-09,2025-08-09 23:20:03,-343.91,-1622.37,Rodriguez-Allen,GROCERY,WEB,REF00000289,P,2026-06-29 19:55:26.116757
298,6,PMT,2025-08-19,2025-08-19 23:58:42,7624.96,6002.59,,,MOB,REF00000297,P,2026-06-29 19:55:26.116757
325,6,INT,2025-08-24,2025-08-24 13:40:52,81.03,6083.62,,,ATM,REF00000324,P,2026-06-29 19:55:26.116757
295,6,PUR,2025-09-06,2025-09-06 18:56:18,-245.05,5838.57,Hernandez-Beasley,UTILITIES,WEB,REF00000294,P,2026-06-29 19:55:26.116757
316,6,WDR,2025-09-15,2025-09-15 05:55:01,-139.7,5698.87,Smith and Sons,TRAVEL,ATM,REF00000315,P,2026-06-29 19:55:26.116757
324,6,DEP,2025-09-17,2025-09-17 15:30:56,112.78,5811.65,,,ACH,REF00000323,P,2026-06-29 19:55:26.116757
313,6,PUR,2025-09-27,2025-09-27 00:26:22,-160.96,5650.69,,,ACH,REF00000312,P,2026-06-29 19:55:26.116757
300,6,FEE,2025-10-14,2025-10-14 05:36:23,-34.57,5616.12,,,WEB,REF00000299,H,2026-06-29 19:55:26.116757
297,6,PMT,2025-11-27,2025-11-27 16:52:20,56.1,5672.22,,,MOB,REF00000296,P,2026-06-29 19:55:26.116757
301,6,ATM,2025-12-08,2025-12-08 00:18:52,-45.62,5626.6,,,POS,REF00000300,P,2026-06-29 19:55:26.116757
320,6,XFR,2025-12-24,2025-12-24 15:44:15,118.51,5745.11,,,POS,REF00000319,P,2026-06-29 19:55:26.116757
296,6,PMT,2026-01-03,2026-01-03 18:38:56,115.85,5860.96,,,POS,REF00000295,P,2026-06-29 19:55:26.116757
307,6,PMT,2026-01-05,2026-01-05 14:03:59,53.27,5914.23,,,POS,REF00000306,P,2026-06-29 19:55:26.116757
315,6,NSF,2026-01-17,2026-01-17 18:34:04,-26.21,5888.02,,,MOB,REF00000314,P,2026-06-29 19:55:26.116757
305,6,FEE,2026-01-20,2026-01-20 03:02:11,-40.41,5847.61,,,WEB,REF00000304,P,2026-06-29 19:55:26.116757
312,6,DEP,2026-02-18,2026-02-18 12:58:14,62.61,5910.22,,,POS,REF00000311,P,2026-06-29 19:55:26.116757
314,6,FEE,2026-03-05,2026-03-05 22:11:50,-39.11,5871.11,,,ATM,REF00000313,P,2026-06-29 19:55:26.116757
323,6,PMT,2026-03-10,2026-03-10 19:53:49,105.01,5976.12,,,MOB,REF00000322,P,2026-06-29 19:55:26.116757
294,6,PMT,2026-03-19,2026-03-19 00:30:49,89.33,6065.45,,,ATM,REF00000293,P,2026-06-29 19:55:26.116757
308,6,PMT,2026-04-12,2026-04-12 16:21:41,161.25,6226.7,,,MOB,REF00000307,P,2026-06-29 19:55:26.116757
293,6,ATM,2026-04-16,2026-04-16 16:22:39,-156.47,6070.23,"Silva, Farmer and Jackson",UTILITIES,WEB,REF00000292,P,2026-06-29 19:55:26.116757
321,6,PMT,2026-05-05,2026-05-05 10:25:34,108.0,6178.23,,,WEB,REF00000320,H,2026-06-29 19:55:26.116757
303,6,DEP,2026-05-12,2026-05-12 17:41:08,210.56,6388.79,,,ATM,REF00000302,P,2026-06-29 19:55:26.116757
299,6,DEP,2026-05-22,2026-05-22 12:22:45,33.03,6421.82,,,WIRE,REF00000298,P,2026-06-29 19:55:26.116757
322,6,ACH,2026-05-26,2026-05-26 10:56:30,-42.24,6379.58,"Watson, West and Cook",GROCERY,POS,REF00000321,P,2026-06-29 19:55:26.116757
317,6,WDR,2026-06-02,2026-06-02 20:38:49,-49.67,6329.91,Randall-Hernandez,GROCERY,WEB,REF00000316,P,2026-06-29 19:55:26.116757
304,6,PUR,2026-06-04,2026-06-04 10:42:43,-182.78,6147.13,"Li, Mason and Jacobson",GROCERY,WEB,REF00000303,P,2026-06-29 19:55:26.116757
302,6,PUR,2026-06-23,2026-06-23 10:37:39,-39.1,6108.03,"Monroe, Sullivan and King",HEALTHCARE,MOB,REF00000301,H,2026-06-29 19:55:26.116757
309,6,WDR,2026-06-28,2026-06-28 00:17:24,-241.71,5866.32,Prince Inc,HEALTHCARE,MOB,REF00000308,P,2026-06-29 19:55:26.116757
319,6,WDR,2026-06-29,2026-06-29 17:17:04,-43.33,5822.99,Foster-Williams,TRAVEL,MOB,REF00000318,P,2026-06-29 19:55:26.116757
327,7,WDR,2025-05-03,2025-05-03 05:55:23,-157.66,829.04,Sanchez Inc,TRAVEL,ACH,REF00000326,P,2026-06-29 19:55:26.116757
352,7,DEP,2025-05-07,2025-05-07 05:25:58,19.5,848.54,,,WEB,REF00000351,P,2026-06-29 19:55:26.116757
382,7,DEP,2025-05-10,2025-05-10 20:43:19,310.44,1158.98,,,MOB,REF00000381,P,2026-06-29 19:55:26.116757
375,7,DEP,2025-05-13,2025-05-13 03:39:23,37.34,1196.32,,,POS,REF00000374,P,2026-06-29 19:55:26.116757
329,7,ATM,2025-05-14,2025-05-14 18:35:22,-8.08,1188.24,Hernandez-Beasley,GAS_STATION,POS,REF00000328,P,2026-06-29 19:55:26.116757
374,7,ODF,2025-05-19,2025-05-19 13:56:22,-19.98,1168.26,,,POS,REF00000373,P,2026-06-29 19:55:26.116757
373,7,PUR,2025-05-27,2025-05-27 06:22:16,-169.44,998.82,Sanchez Group,GROCERY,ACH,REF00000372,P,2026-06-29 19:55:26.116757
367,7,DEP,2025-05-30,2025-05-30 01:16:21,119.23,1118.05,,,ATM,REF00000366,P,2026-06-29 19:55:26.116757
334,7,PUR,2025-06-01,2025-06-01 20:19:33,-257.16,860.89,"Reed, James and Henry",GAS_STATION,POS,REF00000333,P,2026-06-29 19:55:26.116757
391,7,ATM,2025-06-19,2025-06-19 22:08:51,-129.89,731.0,George LLC,UTILITIES,POS,REF00000390,P,2026-06-29 19:55:26.116757
342,7,DEP,2025-06-23,2025-06-23 05:36:27,42.63,773.63,,,POS,REF00000341,P,2026-06-29 19:55:26.116757
351,7,WDR,2025-06-24,2025-06-24 01:13:01,-221.8,551.83,Taylor-Williams,RETAIL,ATM,REF00000350,P,2026-06-29 19:55:26.116757
384,7,PUR,2025-06-24,2025-06-24 08:56:54,-230.77,321.06,King-Ross,HEALTHCARE,POS,REF00000383,P,2026-06-29 19:55:26.116757
393,7,PUR,2025-07-07,2025-07-07 17:51:20,-209.35,111.71,Griffin-Hall,GROCERY,WEB,REF00000392,P,2026-06-29 19:55:26.116757
356,7,PUR,2025-07-12,2025-07-12 05:24:22,-339.97,-228.26,Bennett-Brooks,GROCERY,WEB,REF00000355,P,2026-06-29 19:55:26.116757
385,7,PUR,2025-07-21,2025-07-21 00:40:13,-47.32,-275.58,Mcdonald and Sons,GAS_STATION,MOB,REF00000384,P,2026-06-29 19:55:26.116757
389,7,ACH,2025-07-21,2025-07-21 16:13:28,-258.69,-534.27,Chavez-Carter,GROCERY,MOB,REF00000388,P,2026-06-29 19:55:26.116757
388,7,FEE,2025-07-27,2025-07-27 18:55:04,-36.16,-570.43,,,POS,REF00000387,P,2026-06-29 19:55:26.116757
359,7,PUR,2025-07-28,2025-07-28 15:40:11,-149.17,-719.6,Acosta-Buchanan,RETAIL,MOB,REF00000358,P,2026-06-29 19:55:26.116757
376,7,DEP,2025-07-28,2025-07-28 16:35:58,144.67,-574.93,,,ATM,REF00000375,P,2026-06-29 19:55:26.116757
348,7,PMT,2025-07-31,2025-07-31 15:25:56,215.05,-359.88,,,WEB,REF00000347,H,2026-06-29 19:55:26.116757
383,7,ATM,2025-08-08,2025-08-08 00:13:54,-85.82,-445.7,"Li, Mason and Jacobson",TRAVEL,WEB,REF00000382,P,2026-06-29 19:55:26.116757
371,7,PUR,2025-08-12,2025-08-12 14:02:19,-62.18,-507.88,Sanchez Group,INSURANCE,POS,REF00000370,P,2026-06-29 19:55:26.116757
401,7,ACH,2025-08-13,2025-08-13 13:21:54,-243.7,-751.58,"Newman, George and Patrick",RESTAURANT,ACH,REF00000400,P,2026-06-29 19:55:26.116757
343,7,WDR,2025-08-28,2025-08-28 18:51:03,-208.61,-960.19,Jones-Rivera,GROCERY,WEB,REF00000342,P,2026-06-29 19:55:26.116757
331,7,WDR,2025-09-08,2025-09-08 02:56:59,-189.93,-1150.12,"Irwin, Nelson and Tucker",GROCERY,ATM,REF00000330,P,2026-06-29 19:55:26.116757
394,7,XFR,2025-09-13,2025-09-13 04:22:42,52.89,-1097.23,,,ATM,REF00000393,P,2026-06-29 19:55:26.116757
387,7,WDR,2025-09-20,2025-09-20 00:35:05,-91.16,-1188.39,Jackson-Hodge,TRAVEL,WEB,REF00000386,P,2026-06-29 19:55:26.116757
332,7,NSF,2025-09-22,2025-09-22 20:06:30,-13.18,-1201.57,,,ATM,REF00000331,P,2026-06-29 19:55:26.116757
392,7,WDR,2025-09-23,2025-09-23 18:05:31,-372.29,-1573.86,Ortiz and Sons,GROCERY,MOB,REF00000391,P,2026-06-29 19:55:26.116757
402,7,ATM,2025-09-29,2025-09-29 17:33:50,-70.08,-1643.94,Hodges Inc,UTILITIES,MOB,REF00000401,P,2026-06-29 19:55:26.116757
386,7,PUR,2025-10-11,2025-10-11 02:38:25,-135.47,-1779.41,Freeman-Christensen,GAS_STATION,POS,REF00000385,P,2026-06-29 19:55:26.116757
347,7,PUR,2025-10-13,2025-10-13 22:12:51,-140.68,-1920.09,Smith-Anderson,GROCERY,MOB,REF00000346,P,2026-06-29 19:55:26.116757
372,7,PUR,2025-10-15,2025-10-15 12:15:43,-385.41,-2305.5,,,POS,REF00000371,P,2026-06-29 19:55:26.116757
399,7,ACH,2025-10-27,2025-10-27 00:20:14,-196.13,-2501.63,Chavez-Carter,HEALTHCARE,POS,REF00000398,P,2026-06-29 19:55:26.116757
357,7,ATM,2025-10-30,2025-10-30 16:40:30,-62.25,-2563.88,Eaton-Wiggins,UTILITIES,ACH,REF00000356,P,2026-06-29 19:55:26.116757
358,7,PUR,2025-11-01,2025-11-01 19:01:59,-79.95,-2643.83,"Barber, Oneal and Owens",UTILITIES,WEB,REF00000357,P,2026-06-29 19:55:26.116757
370,7,DEP,2025-11-05,2025-11-05 14:12:33,45.2,-2598.63,,,MOB,REF00000369,P,2026-06-29 19:55:26.116757
390,7,DEP,2025-11-13,2025-11-13 10:27:59,124.07,-2474.56,,,POS,REF00000389,P,2026-06-29 19:55:26.116757
362,7,WDR,2025-11-16,2025-11-16 00:42:03,-266.9,-2741.46,King-Ross,EDUCATION,MOB,REF00000361,P,2026-06-29 19:55:26.116757
378,7,PUR,2025-11-20,2025-11-20 03:28:57,-122.41,-2863.87,Weeks-Martin,HEALTHCARE,POS,REF00000377,P,2026-06-29 19:55:26.116757
364,7,ATM,2025-11-28,2025-11-28 02:41:17,-130.87,-2994.74,Fitzpatrick Group,UTILITIES,POS,REF00000363,P,2026-06-29 19:55:26.116757
