account_id,customer_id,account_type,account_status,open_date,close_date,current_balance,available_balance,credit_limit,interest_rate,branch_id,created_ts,updated_ts
784,310,CREDIT,O,2025-03-31,,1253.48,3746.52,5000.0,0.0108,362,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
785,310,CHECKING,O,2019-10-11,,34718.75,31246.88,,0.0744,357,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
786,311,SAVINGS,O,2016-01-10,,25556.31,23000.68,,0.1176,445,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
787,311,CREDIT,O,2025-04-11,,22861.85,2138.15,25000.0,0.139,36,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
788,311,CHECKING,O,2024-05-17,,42256.56,38030.9,,0.1129,420,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
789,311,LOAN,O,2018-06-11,,16537.61,0.0,,0.0924,1,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
790,312,SAVINGS,O,2014-12-31,,25315.87,22784.28,,0.0168,496,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
791,312,CHECKING,O,2019-12-26,,42886.0,38597.4,,0.0974,269,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
792,312,LOAN,O,2016-06-29,,41310.23,0.0,,0.1916,79,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
793,312,CREDIT,O,2021-05-01,,7078.23,17921.77,25000.0,0.103,165,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
794,313,CHECKING,O,2024-04-13,,41617.64,37455.88,,0.0176,428,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
795,314,SAVINGS,O,2019-03-14,,15767.36,14190.62,,0.1218,51,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
796,314,CHECKING,O,2014-11-04,,2061.28,1855.15,,0.1607,199,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
797,315,CREDIT,O,2022-08-20,,17946.13,7053.87,25000.0,0.0043,472,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
798,315,CHECKING,O,2016-07-20,,16303.42,14673.08,,0.1233,456,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
799,315,SAVINGS,O,2017-01-18,,66482.25,59834.03,,0.1175,328,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
800,315,LOAN,O,2016-09-20,,4581.31,0.0,,0.1399,481,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
801,316,CREDIT,O,2017-10-29,,1016.33,23983.67,25000.0,0.0185,156,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
802,316,LOAN,C,2025-01-07,2025-01-25,5598.19,0.0,,0.0547,266,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
803,316,CHECKING,O,2021-11-14,,7318.1,6586.29,,0.1815,273,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
804,316,SAVINGS,O,2017-06-02,,30519.15,27467.24,,0.0491,337,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
805,317,SAVINGS,O,2018-01-03,,59810.15,53829.14,,0.1043,55,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
806,317,CREDIT,O,2019-05-27,,8949.08,16050.92,25000.0,0.1152,341,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
807,318,CHECKING,O,2021-01-20,,40127.77,36114.99,,0.1647,274,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
808,318,LOAN,O,2015-03-21,,59907.58,0.0,,0.1113,181,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
809,318,CREDIT,O,2017-10-28,,5500.81,4499.19,10000.0,0.2491,433,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
810,318,SAVINGS,O,2016-02-16,,29423.42,26481.08,,0.1912,221,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
811,319,SAVINGS,O,2016-11-13,,29692.58,26723.32,,0.138,382,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
812,319,CREDIT,O,2025-01-12,,3600.09,6399.91,10000.0,0.1136,492,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
813,319,CHECKING,O,2020-10-03,,31465.79,28319.21,,0.1818,146,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
814,320,SAVINGS,O,2022-01-03,,79469.67,71522.7,,0.0761,154,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
815,321,SAVINGS,O,2024-01-19,,1246.96,1122.26,,0.2056,354,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
816,321,LOAN,O,2023-12-18,,49517.91,0.0,,0.2298,262,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
817,322,CHECKING,O,2026-04-13,,36559.77,32903.79,,0.0399,136,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
818,322,LOAN,O,2023-10-23,,22657.89,0.0,,0.1459,120,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
819,323,CREDIT,O,2018-10-09,,22947.05,2052.95,25000.0,0.1838,371,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
820,323,CHECKING,O,2020-12-24,,25637.71,23073.94,,0.1211,250,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
821,323,SAVINGS,O,2020-04-07,,65969.27,59372.34,,0.1726,296,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
822,324,CREDIT,O,2025-05-14,,1461.58,538.42,2000.0,0.1444,41,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
823,325,CREDIT,O,2020-06-23,,8797.93,1202.07,10000.0,0.1091,477,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
824,326,SAVINGS,O,2019-02-13,,59688.13,53719.32,,0.2124,476,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
825,327,LOAN,F,2016-08-19,,4193.55,0.0,,0.1315,164,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
826,328,CREDIT,O,2018-04-17,,765.99,4234.01,5000.0,0.1687,202,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
827,328,LOAN,O,2017-02-06,,58291.37,0.0,,0.1884,295,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
828,329,SAVINGS,O,2025-03-02,,34270.82,30843.74,,0.1967,76,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
829,330,CREDIT,O,2023-10-08,,8571.61,6428.39,15000.0,0.0133,205,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
830,330,CHECKING,O,2015-03-11,,20635.92,18572.33,,0.1002,223,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
831,331,SAVINGS,O,2026-04-23,,44523.34,40071.01,,0.1224,334,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
832,331,LOAN,O,2020-10-19,,34708.51,0.0,,0.1407,377,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
833,332,SAVINGS,O,2023-08-19,,20933.7,18840.33,,0.108,351,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
834,332,CHECKING,F,2026-05-28,,73893.12,66503.81,,0.0233,344,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
835,333,LOAN,F,2026-02-05,,19923.56,0.0,,0.1488,13,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
836,333,SAVINGS,O,2015-09-07,,61459.34,55313.41,,0.0431,180,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
837,333,CREDIT,O,2022-04-27,,20539.6,4460.4,25000.0,0.2008,320,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
838,333,CHECKING,O,2017-09-01,,11238.39,10114.55,,0.0122,419,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
839,334,SAVINGS,O,2024-03-21,,29592.57,26633.31,,0.1896,437,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
840,334,CREDIT,O,2025-06-03,,224.74,1775.26,2000.0,0.0146,486,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
841,335,CREDIT,O,2015-02-27,,6937.95,3062.05,10000.0,0.0287,231,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
842,335,CHECKING,O,2026-05-14,,37430.82,33687.74,,0.0836,379,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
843,336,SAVINGS,O,2017-02-08,,41622.9,37460.61,,0.0654,248,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
844,336,CREDIT,O,2024-07-30,,18248.09,6751.91,25000.0,0.0362,358,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
845,337,LOAN,O,2023-12-30,,35397.29,0.0,,0.1662,23,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
846,338,SAVINGS,O,2018-09-20,,15656.03,14090.43,,0.1744,139,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
847,338,CHECKING,O,2024-06-29,,3773.36,3396.02,,0.164,5,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
848,338,LOAN,O,2024-07-25,,4929.27,0.0,,0.1654,340,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
849,339,CHECKING,F,2016-08-03,,69326.54,62393.89,,0.1626,119,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
850,339,LOAN,O,2021-07-21,,58807.78,0.0,,0.1276,364,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
851,339,SAVINGS,O,2024-02-06,,7518.1,6766.29,,0.0795,444,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
852,340,SAVINGS,O,2022-10-21,,15509.45,13958.51,,0.2416,288,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
853,341,CHECKING,O,2025-05-20,,19415.07,17473.56,,0.1328,171,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
854,342,LOAN,O,2014-10-29,,21460.01,0.0,,0.0886,321,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
855,342,CREDIT,O,2022-11-03,,2362.05,7637.95,10000.0,0.2445,257,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
856,342,CHECKING,O,2025-10-13,,21708.2,19537.38,,0.0164,132,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
857,342,SAVINGS,C,2021-03-17,2024-03-07,70233.52,63210.17,,0.2226,418,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
858,343,CREDIT,O,2016-09-25,,758.54,4241.46,5000.0,0.2243,337,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
859,344,CHECKING,O,2026-04-07,,30267.67,27240.9,,0.2401,314,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
860,344,CREDIT,O,2024-12-30,,2086.67,2913.33,5000.0,0.1436,219,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
861,345,CREDIT,C,2020-05-10,2022-04-02,3262.36,1737.64,5000.0,0.1456,351,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
862,345,SAVINGS,O,2020-05-02,,63908.46,57517.61,,0.2157,159,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
863,345,CHECKING,O,2015-07-26,,54926.83,49434.15,,0.2247,466,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
864,346,LOAN,O,2017-04-06,,39717.67,0.0,,0.1416,81,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
865,346,CHECKING,O,2017-02-05,,25058.44,22552.6,,0.1397,486,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
866,347,SAVINGS,O,2020-10-06,,25066.61,22559.95,,0.2199,373,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
867,348,CREDIT,O,2014-07-01,,14417.94,582.06,15000.0,0.0765,382,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
868,349,SAVINGS,C,2025-06-06,2025-08-23,10089.44,9080.5,,0.0075,314,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
869,349,CHECKING,O,2016-01-18,,49164.19,44247.77,,0.1517,314,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
870,349,CREDIT,O,2023-01-13,,2981.8,2018.2,5000.0,0.0585,14,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
871,350,CHECKING,F,2025-06-10,,10293.97,9264.57,,0.2116,241,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
872,350,CREDIT,O,2024-07-21,,1839.76,8160.24,10000.0,0.0974,243,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
873,350,SAVINGS,O,2018-05-07,,10569.77,9512.79,,0.0491,17,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
874,351,CHECKING,O,2014-10-02,,59260.52,53334.47,,0.247,388,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
875,351,SAVINGS,O,2021-06-25,,15967.25,14370.52,,0.0451,489,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
876,351,CREDIT,O,2025-06-03,,13006.94,1993.06,15000.0,0.1229,167,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
877,351,LOAN,O,2023-09-20,,52139.72,0.0,,0.2219,219,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
878,352,CHECKING,O,2024-07-30,,31229.13,28106.22,,0.2348,293,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
879,352,CREDIT,O,2024-09-30,,13403.98,11596.02,25000.0,0.1606,361,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
880,352,SAVINGS,O,2025-12-09,,62847.05,56562.35,,0.1306,232,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
881,352,LOAN,O,2018-12-11,,27957.13,0.0,,0.2195,450,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
882,353,LOAN,O,2025-09-19,,3315.85,0.0,,0.0974,392,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
883,353,CREDIT,C,2019-03-17,2019-12-10,379.7,1620.3,2000.0,0.1104,453,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
884,354,CREDIT,O,2018-02-01,,4416.3,10583.7,15000.0,0.2297,354,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
885,354,SAVINGS,O,2016-02-12,,41116.06,37004.45,,0.0364,425,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
886,354,CHECKING,O,2016-05-14,,51511.17,46360.05,,0.0235,257,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
887,355,SAVINGS,O,2025-10-18,,62187.86,55969.07,,0.2344,357,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
888,356,LOAN,O,2023-12-05,,20084.2,0.0,,0.0072,233,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
889,356,SAVINGS,C,2025-12-09,2026-04-19,47020.4,42318.36,,0.1784,104,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
890,357,CHECKING,O,2016-07-26,,57329.16,51596.24,,0.0318,59,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
891,357,SAVINGS,O,2026-01-13,,56351.25,50716.12,,0.1588,44,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
892,357,CREDIT,O,2022-10-04,,17681.98,7318.02,25000.0,0.1819,500,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
893,357,LOAN,O,2025-07-24,,31188.32,0.0,,0.2374,194,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
894,358,CHECKING,O,2023-11-14,,12550.99,11295.89,,0.037,394,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
895,358,LOAN,O,2017-02-24,,43010.8,0.0,,0.1054,159,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
896,358,SAVINGS,O,2021-07-05,,58278.02,52450.22,,0.2402,148,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
897,358,CREDIT,O,2016-07-31,,587.77,4412.23,5000.0,0.0337,104,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
898,359,CREDIT,O,2018-02-23,,917.29,1082.71,2000.0,0.2139,279,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
899,360,LOAN,O,2022-09-12,,15034.82,0.0,,0.1476,244,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
900,361,LOAN,O,2016-01-04,,15438.08,0.0,,0.1372,318,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
901,361,SAVINGS,O,2023-03-06,,50105.15,45094.64,,0.2051,107,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
902,361,CHECKING,O,2025-10-19,,3437.96,3094.16,,0.0379,335,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
903,361,CREDIT,O,2025-10-18,,367.21,9632.79,10000.0,0.2135,342,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
904,362,CREDIT,O,2019-02-27,,833.91,1166.09,2000.0,0.0454,345,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
905,362,CHECKING,O,2026-05-05,,22392.63,20153.37,,0.1655,359,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
906,362,LOAN,O,2025-12-29,,36103.17,0.0,,0.197,91,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
907,363,CREDIT,O,2014-11-16,,3685.69,6314.31,10000.0,0.0953,35,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
908,363,CHECKING,O,2021-09-02,,60554.58,54499.12,,0.2109,34,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
909,363,LOAN,O,2025-06-20,,18277.13,0.0,,0.0345,356,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
910,363,SAVINGS,O,2026-01-08,,68682.34,61814.11,,0.0829,212,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
911,364,SAVINGS,O,2017-02-14,,4183.86,3765.47,,0.1432,323,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
912,364,CREDIT,O,2021-03-25,,24679.73,320.27,25000.0,0.1214,353,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
913,365,LOAN,O,2025-08-27,,16319.94,0.0,,0.1442,320,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
914,365,CREDIT,O,2016-03-02,,9271.05,728.95,10000.0,0.1539,255,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
915,365,SAVINGS,O,2023-05-17,,41336.32,37202.69,,0.1583,253,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
916,366,SAVINGS,C,2017-04-29,2026-05-01,22884.29,20595.86,,0.0492,61,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
917,366,CREDIT,O,2016-06-28,,929.77,1070.23,2000.0,0.1993,378,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
918,367,LOAN,O,2025-01-15,,3684.04,0.0,,0.088,413,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
919,367,SAVINGS,O,2015-07-20,,50819.04,45737.14,,0.0038,104,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
920,368,CREDIT,C,2022-12-10,2025-03-17,5066.9,4933.1,10000.0,0.0816,4,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
921,368,CHECKING,O,2025-01-21,,8663.86,7797.47,,0.084,203,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
922,368,SAVINGS,O,2019-10-25,,57813.93,52032.54,,0.1543,15,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
923,369,SAVINGS,O,2017-08-26,,66622.94,59960.65,,0.2306,246,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
924,369,LOAN,O,2017-06-19,,55053.62,0.0,,0.1994,331,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
925,370,LOAN,F,2015-04-20,,38004.83,0.0,,0.223,275,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
926,370,CHECKING,C,2017-07-20,2018-07-07,71622.25,64460.03,,0.1161,417,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
927,371,CHECKING,O,2014-07-04,,44191.77,39772.59,,0.0057,296,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
928,371,CREDIT,C,2019-02-02,2024-07-05,7995.35,2004.65,10000.0,0.222,182,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
929,371,SAVINGS,O,2026-01-15,,4830.15,4347.14,,0.0382,431,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
930,371,LOAN,O,2025-01-12,,2839.22,0.0,,0.2458,321,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
931,372,LOAN,O,2020-05-14,,36116.32,0.0,,0.2162,385,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
932,372,CHECKING,O,2019-01-02,,24316.65,21884.99,,0.2145,364,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
933,373,CREDIT,O,2020-12-30,,1301.97,13698.03,15000.0,0.2193,191,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
934,374,CREDIT,O,2015-09-13,,748.43,1251.57,2000.0,0.0103,104,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
935,374,CHECKING,O,2020-03-16,,73024.98,65722.48,,0.1115,13,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
936,374,SAVINGS,O,2024-10-15,,63821.53,57439.38,,0.2262,79,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
937,374,LOAN,O,2022-04-01,,12222.49,0.0,,0.2309,376,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
938,375,CREDIT,O,2022-09-06,,16917.93,8082.07,25000.0,0.034,371,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
939,375,CHECKING,O,2016-06-06,,2442.48,2198.23,,0.0975,443,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
940,375,LOAN,O,2015-05-15,,31818.35,0.0,,0.002,478,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
941,376,CHECKING,C,2024-07-27,2025-02-19,26329.83,23696.85,,0.2223,53,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
942,377,CHECKING,O,2018-04-16,,50927.49,45834.74,,0.0532,103,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
943,377,CREDIT,O,2025-10-31,,1432.84,3567.16,5000.0,0.1335,396,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
944,377,SAVINGS,O,2015-05-17,,35009.81,31508.83,,0.0303,77,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
945,378,CREDIT,O,2016-07-08,,1916.6,83.4,2000.0,0.1403,53,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
946,378,CHECKING,O,2018-12-19,,16129.48,14516.53,,0.0882,164,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
947,379,SAVINGS,O,2023-03-20,,45713.68,41142.31,,0.0436,160,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
948,379,CREDIT,O,2021-01-04,,22306.08,2693.92,25000.0,0.1355,26,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
949,379,LOAN,C,2025-03-12,2025-04-25,8674.37,0.0,,0.1182,346,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
950,380,CHECKING,O,2021-07-27,,30379.77,27341.79,,0.0224,201,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
951,381,LOAN,O,2021-10-21,,21981.83,0.0,,0.0837,102,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
952,381,CREDIT,O,2020-03-30,,1963.64,23036.36,25000.0,0.2307,392,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
953,382,SAVINGS,O,2014-11-10,,36174.53,32557.08,,0.1714,364,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
954,382,CHECKING,O,2025-09-21,,61202.73,55082.46,,0.1181,486,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
955,382,LOAN,O,2016-06-16,,14203.87,0.0,,0.2153,316,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
956,382,CREDIT,C,2025-02-04,2025-04-25,9128.62,871.38,10000.0,0.0986,359,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
957,383,CREDIT,O,2015-09-12,,130.73,1869.27,2000.0,0.0291,246,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
958,383,SAVINGS,O,2016-12-09,,36629.96,32966.96,,0.0435,394,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
959,383,LOAN,O,2016-10-03,,21568.31,0.0,,0.144,261,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
960,384,LOAN,O,2022-10-19,,49235.62,0.0,,0.1993,167,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
961,385,CREDIT,O,2023-02-05,,11524.37,13475.63,25000.0,0.148,123,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
962,386,SAVINGS,O,2023-03-11,,30397.22,27357.5,,0.0858,417,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
963,386,LOAN,O,2017-08-26,,41949.53,0.0,,0.1083,223,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
964,387,SAVINGS,O,2017-11-05,,59019.05,53117.15,,0.1782,429,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
965,387,CHECKING,F,2017-04-28,,38673.74,34806.37,,0.1484,238,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
966,387,CREDIT,O,2015-01-31,,5550.88,4449.12,10000.0,0.2056,91,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
967,388,LOAN,F,2021-04-21,,41445.01,0.0,,0.1494,420,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
968,388,CHECKING,O,2024-07-01,,30002.34,27002.11,,0.124,339,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
969,388,CREDIT,O,2016-04-27,,181.07,1818.93,2000.0,0.2044,455,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
970,389,SAVINGS,O,2018-10-16,,52700.95,47430.85,,0.1137,150,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
971,390,LOAN,O,2019-08-03,,18684.38,0.0,,0.1987,348,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
972,390,CHECKING,O,2018-01-01,,24016.29,21614.66,,0.2358,223,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
973,390,CREDIT,O,2022-05-19,,9902.89,97.11,10000.0,0.146,314,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
974,390,SAVINGS,O,2021-08-23,,78906.94,71016.25,,0.1016,66,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
975,391,CHECKING,O,2016-11-14,,-432.11,-388.9,,0.1404,184,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
976,391,SAVINGS,O,2014-10-19,,8330.71,7497.64,,0.0712,16,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
977,391,LOAN,O,2016-07-11,,14879.23,0.0,,0.1758,202,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
978,392,LOAN,O,2017-12-20,,26676.21,0.0,,0.0536,89,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
979,392,SAVINGS,O,2015-06-20,,37727.15,33954.44,,0.0478,197,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
