customer_id,account_id,account_type,summary_period_start,summary_period_end,txn_count_total,txn_count_debit,txn_count_credit,txn_count_fee,amt_total_debit,amt_total_credit,amt_total_fees,amt_avg_debit,amt_avg_credit,amt_max_single_debit,amt_max_single_credit,distinct_merchants,top_merchant_category,pct_atm,pct_pos,pct_web,pct_mobile,days_since_last_txn,load_ts
367,918,LOAN,2025-06-29,2026-06-29,35,16.0,13.0,6.0,9516.01,1401.68,182.25,594.750625,107.82153846153847,7805.53,195.6,14,GROCERY,11.43,28.57,22.86,14.29,1,2026-06-29 19:55:28.785547+00:00
368,920,CREDIT,2025-06-29,2026-06-29,73,28.0,44.0,1.0,13446.26,23403.96,12.63,480.2235714285714,531.9081818181818,10938.05,11760.27,25,GROCERY,16.44,27.4,21.92,12.33,0,2026-06-29 19:55:28.785547+00:00
370,926,CHECKING,2025-06-29,2026-06-29,59,34.0,16.0,9.0,31935.51,15408.53,275.55,939.2797058823529,963.033125,11888.51,7182.56,26,RETAIL,23.73,23.73,23.73,18.64,7,2026-06-29 19:55:28.785547+00:00
372,932,CHECKING,2025-06-29,2026-06-29,18,13.0,5.0,0.0,2060.46,813.46,0.0,158.49692307692308,162.692,429.71,325.87,13,TRAVEL,11.11,27.78,22.22,22.22,0,2026-06-29 19:55:28.785547+00:00
375,938,CREDIT,2025-06-29,2026-06-29,25,4.0,19.0,2.0,422.34,10949.68,67.59,105.585,576.2989473684211,230.8,9207.78,4,GAS_STATION,12.0,20.0,16.0,16.0,51,2026-06-29 19:55:28.785547+00:00
379,949,LOAN,2025-06-29,2026-06-29,63,21.0,30.0,12.0,2349.22,4418.57,287.86,111.86761904761904,147.28566666666666,272.15,330.67,19,UTILITIES,14.29,31.75,26.98,15.87,2,2026-06-29 19:55:28.785547+00:00
388,969,CREDIT,2025-06-29,2026-06-29,29,14.0,15.0,0.0,1458.71,2161.86,0.0,104.19357142857143,144.124,302.6,283.92,13,RESTAURANT,6.9,20.69,37.93,17.24,1,2026-06-29 19:55:28.785547+00:00
391,976,SAVINGS,2025-06-29,2026-06-29,49,27.0,20.0,2.0,16632.23,3025.35,68.08,616.0085185185185,151.2675,7867.5,248.65,25,UTILITIES,28.57,16.33,18.37,16.33,2,2026-06-29 19:55:28.785547+00:00
394,983,CHECKING,2025-06-29,2026-06-29,71,43.0,19.0,9.0,13152.21,2009.92,301.81,305.8653488372093,105.78526315789473,6866.6,236.71,33,GAS_STATION,19.72,29.58,21.13,15.49,6,2026-06-29 19:55:28.785547+00:00
394,984,LOAN,2025-06-29,2026-06-29,53,20.0,31.0,2.0,2787.95,4188.18,42.3,139.3975,135.10258064516128,381.08,388.08,14,GROCERY,16.98,30.19,28.3,20.75,2,2026-06-29 19:55:28.785547+00:00
396,990,CHECKING,2025-06-29,2026-06-29,63,36.0,20.0,7.0,4596.6,2299.54,165.02,127.68333333333334,114.977,318.7,212.82,28,GAS_STATION,20.63,31.75,22.22,12.7,0,2026-06-29 19:55:28.785547+00:00
396,991,SAVINGS,2025-06-29,2026-06-29,27,18.0,8.0,1.0,2438.67,825.04,41.29,135.48166666666665,103.13,315.0,311.39,16,GROCERY,22.22,37.04,11.11,18.52,17,2026-06-29 19:55:28.785547+00:00
404,1007,CHECKING,2025-06-29,2026-06-29,59,39.0,18.0,2.0,29690.02,9040.51,73.7,761.2825641025642,502.25055555555554,9553.18,7164.9,30,RETAIL,20.34,23.73,25.42,16.95,5,2026-06-29 19:55:28.785547+00:00
406,1015,CHECKING,2025-06-29,2026-06-29,33,23.0,8.0,2.0,18028.94,501.77,53.37,783.8669565217391,62.72125,10188.56,132.4,19,HEALTHCARE,9.09,39.39,12.12,15.15,13,2026-06-29 19:55:28.785547+00:00
407,1016,SAVINGS,2025-06-29,2026-06-29,15,6.0,9.0,0.0,624.54,552.73,0.0,104.09,61.41444444444444,179.28,112.1,6,RESTAURANT,40.0,26.67,20.0,6.67,16,2026-06-29 19:55:28.785547+00:00
409,1021,SAVINGS,2025-06-29,2026-06-29,40,26.0,6.0,8.0,8853.65,8358.96,188.39,340.525,1393.16,5165.87,7663.53,23,HEALTHCARE,17.5,30.0,10.0,22.5,4,2026-06-29 19:55:28.785547+00:00
412,1028,CHECKING,2025-06-29,2026-06-29,63,39.0,17.0,7.0,10711.06,11191.94,207.43,274.6425641025641,658.3494117647059,5312.53,9014.61,31,GROCERY,22.22,20.63,22.22,20.63,1,2026-06-29 19:55:28.785547+00:00
413,1031,LOAN,2025-06-29,2026-06-29,59,29.0,25.0,5.0,11472.28,2514.33,128.12,395.5958620689655,100.5732,8532.87,358.96,24,TRAVEL,15.25,38.98,16.95,22.03,1,2026-06-29 19:55:28.785547+00:00
414,1034,LOAN,2025-06-29,2026-06-29,46,27.0,17.0,2.0,3408.15,1899.46,52.71,126.22777777777777,111.73294117647059,306.97,278.94,26,RESTAURANT,21.74,32.61,21.74,4.35,7,2026-06-29 19:55:28.785547+00:00
416,1038,SAVINGS,2025-06-29,2026-06-29,47,28.0,14.0,5.0,14758.48,9934.27,149.03,527.0885714285714,709.5907142857143,5780.93,8435.89,22,TRAVEL,19.15,36.17,17.02,12.77,6,2026-06-29 19:55:28.785547+00:00
428,1064,LOAN,2025-06-29,2026-06-29,29,12.0,15.0,2.0,1752.19,2032.72,71.56,146.01583333333335,135.51466666666667,289.62,338.38,11,TRAVEL,13.79,31.03,24.14,17.24,1,2026-06-29 19:55:28.785547+00:00
429,1067,SAVINGS,2025-06-29,2026-06-29,61,40.0,20.0,1.0,17413.65,2194.99,36.7,435.34125,109.7495,6336.43,238.06,31,RETAIL,18.03,19.67,19.67,29.51,0,2026-06-29 19:55:28.785547+00:00
431,1074,CHECKING,2025-06-29,2026-06-29,42,27.0,9.0,6.0,13008.4,900.54,198.97,481.7925925925926,100.06,10357.56,252.02,24,GAS_STATION,11.9,38.1,19.05,19.05,20,2026-06-29 19:55:28.785547+00:00
437,1090,SAVINGS,2025-06-29,2026-06-29,20,15.0,5.0,0.0,9783.82,522.78,0.0,652.2546666666667,104.556,7546.84,140.42,14,GROCERY,15.0,50.0,20.0,15.0,17,2026-06-29 19:55:28.785547+00:00
439,1092,SAVINGS,2025-06-29,2026-06-29,18,8.0,7.0,3.0,688.51,831.86,104.12,86.06375,118.83714285714285,163.73,258.55,6,INSURANCE,11.11,38.89,16.67,27.78,0,2026-06-29 19:55:28.785547+00:00
445,1105,CHECKING,2025-06-29,2026-06-29,60,38.0,14.0,8.0,10404.11,1786.29,228.37,273.79236842105263,127.59214285714286,6520.01,286.72,28,GROCERY,20.0,26.67,25.0,20.0,15,2026-06-29 19:55:28.785547+00:00
450,1115,SAVINGS,2025-06-29,2026-06-29,34,19.0,13.0,2.0,11985.55,1454.83,62.37,630.8184210526316,111.91,9852.7,209.23,16,ENTERTAINMENT,20.59,20.59,29.41,14.71,2,2026-06-29 19:55:28.785547+00:00
452,1124,SAVINGS,2025-06-29,2026-06-29,56,29.0,18.0,9.0,10699.66,2196.86,234.03,368.9537931034483,122.04777777777778,6549.62,498.01,24,GROCERY,21.43,23.21,25.0,16.07,11,2026-06-29 19:55:28.785547+00:00
455,1133,SAVINGS,2025-06-29,2026-06-29,66,39.0,23.0,4.0,4206.03,21996.11,114.37,107.84692307692308,956.3526086956522,458.73,10052.71,34,GROCERY,19.7,24.24,18.18,30.3,0,2026-06-29 19:55:28.785547+00:00
458,1145,CHECKING,2025-06-29,2026-06-29,51,31.0,14.0,6.0,24004.63,1722.73,187.58,774.3429032258065,123.05214285714285,11544.76,340.62,26,TRAVEL,11.76,27.45,25.49,19.61,10,2026-06-29 19:55:28.785547+00:00
463,1156,LOAN,2025-06-29,2026-06-29,23,10.0,11.0,2.0,11147.81,1365.22,55.61,1114.781,124.11090909090909,10101.88,245.94,8,GAS_STATION,26.09,52.17,8.7,13.04,30,2026-06-29 19:55:28.785547+00:00
467,1168,CREDIT,2025-06-29,2026-06-29,64,21.0,36.0,7.0,3049.95,3992.0,184.72,145.2357142857143,110.88888888888889,434.93,278.28,20,GROCERY,15.63,31.25,26.56,18.75,3,2026-06-29 19:55:28.785547+00:00
468,1171,CHECKING,2025-06-29,2026-06-29,58,39.0,16.0,3.0,15318.37,8093.76,94.68,392.77871794871794,505.86,11061.97,6366.91,30,RESTAURANT,8.62,37.93,13.79,18.97,0,2026-06-29 19:55:28.785547+00:00
480,1198,CHECKING,2025-06-29,2026-06-29,32,17.0,12.0,3.0,18610.52,1080.95,90.2,1094.7364705882353,90.07916666666667,8708.77,215.7,13,INSURANCE,25.0,25.0,18.75,28.13,7,2026-06-29 19:55:28.785547+00:00
483,1203,LOAN,2025-06-29,2026-06-29,18,5.0,11.0,2.0,757.61,1888.18,67.98,151.522,171.65272727272728,236.24,345.34,5,ENTERTAINMENT,33.33,11.11,27.78,22.22,42,2026-06-29 19:55:28.785547+00:00
490,1224,LOAN,2025-06-29,2026-06-29,30,10.0,16.0,4.0,1446.12,2225.22,99.27,144.612,139.07625,317.71,312.22,9,GROCERY,16.67,33.33,16.67,13.33,53,2026-06-29 19:55:28.785547+00:00
1,1,LOAN,2025-06-29,2026-06-29,74,32.0,37.0,5.0,15086.1,12502.52,149.8,471.440625,337.905945945946,10970.04,7443.76,29,EDUCATION,9.46,32.43,20.27,21.62,4,2026-06-29 19:55:28.785547+00:00
1,2,SAVINGS,2025-06-29,2026-06-29,52,27.0,20.0,5.0,20976.31,2813.16,135.32,776.9003703703704,140.658,12101.24,821.61,22,EDUCATION,23.08,34.62,23.08,13.46,2,2026-06-29 19:55:28.785547+00:00
2,5,CHECKING,2025-06-29,2026-06-29,17,13.0,3.0,1.0,1360.55,521.69,39.2,104.6576923076923,173.89666666666668,276.39,294.96,12,HEALTHCARE,5.88,17.65,41.18,23.53,26,2026-06-29 19:55:28.785547+00:00
4,10,SAVINGS,2025-06-29,2026-06-29,39,29.0,7.0,3.0,4054.23,9097.19,57.04,139.8010344827586,1299.5985714285714,357.55,7914.57,21,GROCERY,30.77,23.08,17.95,15.38,10,2026-06-29 19:55:28.785547+00:00
8,20,CHECKING,2025-06-29,2026-06-29,33,24.0,5.0,4.0,20301.8,518.54,90.6,845.9083333333333,103.708,9256.32,286.38,18,GROCERY,15.15,27.27,30.3,18.18,5,2026-06-29 19:55:28.785547+00:00
8,21,CREDIT,2025-06-29,2026-06-29,54,20.0,30.0,4.0,2844.52,3871.37,115.44,142.226,129.04566666666668,387.82,341.67,15,GROCERY,24.07,29.63,22.22,12.96,13,2026-06-29 19:55:28.785547+00:00
17,49,CHECKING,2025-06-29,2026-06-29,15,10.0,4.0,1.0,1049.59,560.87,20.29,104.959,140.2175,385.37,204.66,9,HEALTHCARE,20.0,13.33,20.0,40.0,13,2026-06-29 19:55:28.785547+00:00
27,71,SAVINGS,2025-06-29,2026-06-29,41,24.0,14.0,3.0,2485.19,1378.57,51.37,103.54958333333333,98.46928571428572,258.63,218.31,18,HEALTHCARE,9.76,26.83,17.07,31.71,7,2026-06-29 19:55:28.785547+00:00
28,73,SAVINGS,2025-06-29,2026-06-29,56,38.0,13.0,5.0,18854.05,1730.68,134.83,496.1592105263158,133.12923076923076,9361.3,233.09,34,GROCERY,17.86,37.5,8.93,19.64,2,2026-06-29 19:55:28.785547+00:00
35,94,CHECKING,2025-06-29,2026-06-29,33,22.0,9.0,2.0,2455.07,1030.09,36.52,111.59409090909091,114.45444444444445,300.0,284.63,19,GROCERY,15.15,30.3,21.21,24.24,2,2026-06-29 19:55:28.785547+00:00
40,107,CREDIT,2025-06-29,2026-06-29,22,13.0,8.0,1.0,15604.97,10188.4,40.02,1200.3823076923077,1273.55,7660.39,8946.18,13,RETAIL,13.64,54.55,4.55,9.09,3,2026-06-29 19:55:28.785547+00:00
54,137,SAVINGS,2025-06-29,2026-06-29,19,12.0,3.0,4.0,6699.58,232.94,79.03,558.2983333333333,77.64666666666666,5526.96,138.03,10,GROCERY,15.79,26.32,31.58,5.26,15,2026-06-29 19:55:28.785547+00:00
57,145,CHECKING,2025-06-29,2026-06-29,28,15.0,12.0,1.0,1247.53,8374.44,17.12,83.16866666666667,697.87,254.27,7362.33,14,GROCERY,25.0,28.57,17.86,7.14,5,2026-06-29 19:55:28.785547+00:00
57,146,LOAN,2025-06-29,2026-06-29,36,15.0,17.0,4.0,2012.19,2405.81,95.1,134.146,141.51823529411766,299.84,397.09,14,GAS_STATION,11.11,30.56,22.22,22.22,3,2026-06-29 19:55:28.785547+00:00
60,156,SAVINGS,2025-06-29,2026-06-29,45,33.0,8.0,4.0,12601.04,954.87,99.29,381.849696969697,119.35875,8522.49,166.44,27,UTILITIES,24.44,26.67,22.22,13.33,2,2026-06-29 19:55:28.785547+00:00
62,159,SAVINGS,2025-06-29,2026-06-29,57,36.0,16.0,5.0,10766.08,10032.34,145.8,299.0577777777778,627.02125,6859.51,7788.98,28,CRYPTO_EXCHANGE,17.54,33.33,22.81,15.79,0,2026-06-29 19:55:28.785547+00:00
63,161,CREDIT,2025-06-29,2026-06-29,30,10.0,18.0,2.0,1139.92,1978.93,29.1,113.992,109.94055555555556,247.27,288.35,8,GROCERY,10.0,40.0,13.33,23.33,6,2026-06-29 19:55:28.785547+00:00
63,162,LOAN,2025-06-29,2026-06-29,21,7.0,13.0,1.0,754.76,13034.19,29.15,107.82285714285715,1002.63,163.06,11245.23,5,GROCERY,9.52,28.57,33.33,14.29,29,2026-06-29 19:55:28.785547+00:00
71,176,LOAN,2025-06-29,2026-06-29,59,20.0,33.0,6.0,2976.53,4590.08,152.63,148.8265,139.09333333333333,392.86,411.32,19,ENTERTAINMENT,23.73,20.34,27.12,15.25,8,2026-06-29 19:55:28.785547+00:00
73,182,CHECKING,2025-06-29,2026-06-29,58,38.0,13.0,7.0,43309.57,1575.55,218.84,1139.7255263157895,121.19615384615385,10582.13,261.66,33,HEALTHCARE,15.52,32.76,25.86,18.97,10,2026-06-29 19:55:28.785547+00:00
81,205,CHECKING,2025-06-29,2026-06-29,51,34.0,14.0,3.0,11313.56,1631.29,97.31,332.75176470588235,116.52071428571429,6600.06,331.66,29,RESTAURANT,15.69,23.53,31.37,19.61,0,2026-06-29 19:55:28.785547+00:00
82,209,CREDIT,2025-06-29,2026-06-29,19,9.0,9.0,1.0,1331.77,1293.15,44.2,147.97444444444446,143.68333333333334,260.12,228.93,8,GROCERY,21.05,15.79,31.58,10.53,30,2026-06-29 19:55:28.785547+00:00
83,212,CHECKING,2025-06-29,2026-06-29,52,31.0,19.0,2.0,3403.82,12206.07,46.33,109.80064516129032,642.4247368421053,343.61,10617.32,28,RESTAURANT,25.0,23.08,17.31,17.31,7,2026-06-29 19:55:28.785547+00:00
85,217,SAVINGS,2025-06-29,2026-06-29,57,38.0,16.0,3.0,19768.03,9392.54,71.81,520.2113157894737,587.03375,10167.92,7468.81,33,GAS_STATION,22.81,22.81,15.79,21.05,2,2026-06-29 19:55:28.785547+00:00
87,222,LOAN,2025-06-29,2026-06-29,41,14.0,23.0,4.0,1549.14,2784.98,121.17,110.65285714285714,121.08608695652174,228.45,331.37,14,RESTAURANT,14.63,29.27,17.07,19.51,1,2026-06-29 19:55:28.785547+00:00
88,225,LOAN,2025-06-29,2026-06-29,32,12.0,20.0,0.0,13295.98,14125.92,0.0,1107.9983333333332,706.296,11616.19,6854.93,12,GROCERY,25.0,40.63,6.25,9.38,4,2026-06-29 19:55:28.785547+00:00
100,254,CHECKING,2025-06-29,2026-06-29,49,31.0,15.0,3.0,18340.72,1901.09,84.76,591.636129032258,126.73933333333333,8710.93,250.82,24,GAS_STATION,24.49,32.65,20.41,12.24,15,2026-06-29 19:55:28.785547+00:00
101,258,CREDIT,2025-06-29,2026-06-29,26,11.0,13.0,2.0,8262.1,8643.3,61.1,751.1,664.8692307692307,6605.91,6558.71,9,GAS_STATION,19.23,23.08,26.92,15.38,7,2026-06-29 19:55:28.785547+00:00
108,275,CHECKING,2025-06-29,2026-06-29,71,47.0,19.0,5.0,12861.6,1917.01,157.39,273.65106382978723,100.89526315789473,6841.74,222.0,35,HEALTHCARE,18.31,25.35,18.31,16.9,2,2026-06-29 19:55:28.785547+00:00
113,288,SAVINGS,2025-06-29,2026-06-29,22,15.0,7.0,0.0,2453.57,15920.82,0.0,163.57133333333334,2274.402857142857,575.86,7701.8,15,RETAIL,18.18,45.45,4.55,18.18,10,2026-06-29 19:55:28.785547+00:00
117,296,LOAN,2025-06-29,2026-06-29,45,19.0,24.0,2.0,2174.76,2738.9,65.94,114.46105263157895,114.12083333333334,326.42,304.77,16,TRAVEL,22.22,22.22,20.0,15.56,14,2026-06-29 19:55:28.785547+00:00
118,299,LOAN,2025-06-29,2026-06-29,63,25.0,34.0,4.0,2897.5,23417.25,106.89,115.9,688.7426470588235,329.36,11491.63,21,GAS_STATION,25.4,28.57,20.63,14.29,1,2026-06-29 19:55:28.785547+00:00
119,302,SAVINGS,2025-06-29,2026-06-29,32,22.0,7.0,3.0,2661.0,646.22,69.32,120.95454545454545,92.31714285714285,358.13,152.61,21,GROCERY,21.88,25.0,31.25,6.25,8,2026-06-29 19:55:28.785547+00:00
120,305,CHECKING,2025-06-29,2026-06-29,65,46.0,14.0,5.0,5377.93,1549.96,138.57,116.91152173913044,110.71142857142857,379.29,244.67,36,RESTAURANT,13.85,27.69,32.31,15.38,19,2026-06-29 19:55:28.785547+00:00
121,306,LOAN,2025-06-29,2026-06-29,28,11.0,17.0,0.0,1588.87,1974.63,0.0,144.44272727272727,116.15470588235294,360.83,262.94,10,GAS_STATION,21.43,35.71,17.86,10.71,47,2026-06-29 19:55:28.785547+00:00
122,310,SAVINGS,2025-06-29,2026-06-29,20,13.0,6.0,1.0,10107.72,996.52,33.84,777.516923076923,166.08666666666667,8883.34,297.59,13,GROCERY,20.0,10.0,10.0,35.0,3,2026-06-29 19:55:28.785547+00:00
129,330,LOAN,2025-06-29,2026-06-29,63,23.0,36.0,4.0,2452.77,22640.56,100.54,106.64217391304348,628.9044444444445,264.89,11593.77,20,RESTAURANT,9.52,30.16,28.57,17.46,0,2026-06-29 19:55:28.785547+00:00
133,340,CHECKING,2025-06-29,2026-06-29,24,17.0,5.0,2.0,12415.72,729.22,69.79,730.3364705882353,145.844,5477.13,319.8,15,GAS_STATION,12.5,20.83,12.5,29.17,1,2026-06-29 19:55:28.785547+00:00
140,357,LOAN,2025-06-29,2026-06-29,34,15.0,17.0,2.0,1744.61,2163.22,76.44,116.30733333333333,127.24823529411765,307.34,318.06,14,RETAIL,17.65,44.12,8.82,20.59,4,2026-06-29 19:55:28.785547+00:00
142,365,LOAN,2025-06-29,2026-06-29,38,18.0,16.0,4.0,2757.35,1773.83,97.59,153.1861111111111,110.864375,417.6,345.24,17,RETAIL,15.79,31.58,28.95,15.79,22,2026-06-29 19:55:28.785547+00:00
147,371,SAVINGS,2025-06-29,2026-06-29,30,22.0,5.0,3.0,2720.16,763.03,62.6,123.64363636363636,152.606,321.36,364.1,19,RETAIL,10.0,33.33,20.0,26.67,1,2026-06-29 19:55:28.785547+00:00
149,376,SAVINGS,2025-06-29,2026-06-29,54,37.0,10.0,7.0,13152.81,8658.08,195.81,355.48135135135135,865.808,8681.46,7704.23,28,TRAVEL,5.56,29.63,25.93,22.22,20,2026-06-29 19:55:28.785547+00:00
156,394,CHECKING,2025-06-29,2026-06-29,65,45.0,14.0,6.0,13268.48,1626.08,158.67,294.8551111111111,116.14857142857143,8384.61,227.59,35,RESTAURANT,16.92,35.38,15.38,15.38,21,2026-06-29 19:55:28.785547+00:00
158,400,LOAN,2025-06-29,2026-06-29,43,13.0,25.0,5.0,14225.77,3421.65,178.35,1094.29,136.866,7327.04,436.28,12,GAS_STATION,16.28,27.91,18.6,23.26,9,2026-06-29 19:55:28.785547+00:00
161,406,CREDIT,2025-06-29,2026-06-29,30,14.0,14.0,2.0,1666.67,1602.47,45.99,119.04785714285714,114.46214285714285,237.67,336.3,11,GROCERY,26.67,23.33,20.0,23.33,5,2026-06-29 19:55:28.785547+00:00
162,408,SAVINGS,2025-06-29,2026-06-29,23,14.0,8.0,1.0,2307.07,8324.79,44.11,164.79071428571427,1040.59875,463.12,7687.61,9,EDUCATION,17.39,21.74,21.74,17.39,0,2026-06-29 19:55:28.785547+00:00
172,432,CHECKING,2025-06-29,2026-06-29,17,13.0,2.0,2.0,1839.84,10753.75,50.74,141.52615384615385,5376.875,404.45,10529.66,13,RESTAURANT,17.65,11.76,29.41,23.53,1,2026-06-29 19:55:28.785547+00:00
174,434,CHECKING,2025-06-29,2026-06-29,59,33.0,21.0,5.0,11772.54,10710.81,205.55,356.74363636363637,510.0385714285714,7881.85,8297.39,31,RETAIL,16.95,33.9,16.95,22.03,9,2026-06-29 19:55:28.785547+00:00
175,437,SAVINGS,2025-06-29,2026-06-29,29,20.0,6.0,3.0,12936.24,588.49,52.71,646.812,98.08166666666666,10656.17,162.13,17,INSURANCE,6.9,24.14,17.24,20.69,2,2026-06-29 19:55:28.785547+00:00
176,439,SAVINGS,2025-06-29,2026-06-29,42,29.0,10.0,3.0,18188.49,1373.71,90.99,627.1893103448276,137.371,7552.32,436.6,24,RETAIL,14.29,38.1,11.9,19.05,7,2026-06-29 19:55:28.785547+00:00
190,474,CREDIT,2025-06-29,2026-06-29,26,14.0,10.0,2.0,1781.15,21516.89,50.65,127.225,2151.689,324.32,10711.98,11,TRAVEL,19.23,23.08,26.92,19.23,3,2026-06-29 19:55:28.785547+00:00
190,476,CHECKING,2025-06-29,2026-06-29,28,16.0,12.0,0.0,2008.33,1405.42,0.0,125.520625,117.11833333333334,424.86,379.1,15,GROCERY,7.14,46.43,21.43,14.29,0,2026-06-29 19:55:28.785547+00:00
192,479,LOAN,2025-06-29,2026-06-29,46,18.0,23.0,5.0,2074.42,2788.48,87.14,115.24555555555555,121.23826086956522,318.42,365.41,14,RESTAURANT,15.22,32.61,15.22,26.09,7,2026-06-29 19:55:28.785547+00:00
193,480,LOAN,2025-06-29,2026-06-29,64,28.0,33.0,3.0,3963.74,16219.48,69.11,141.56214285714285,491.49939393939394,305.9,12165.88,21,ENTERTAINMENT,15.63,34.38,23.44,10.94,13,2026-06-29 19:55:28.785547+00:00
193,483,SAVINGS,2025-06-29,2026-06-29,37,23.0,11.0,3.0,10332.43,1335.44,77.44,449.2360869565217,121.40363636363637,6948.64,252.26,19,GROCERY,29.73,21.62,24.32,13.51,3,2026-06-29 19:55:28.785547+00:00
196,490,CREDIT,2025-06-29,2026-06-29,20,13.0,6.0,1.0,8245.35,675.49,18.27,634.2576923076923,112.58166666666666,6951.37,212.26,12,ENTERTAINMENT,20.0,35.0,10.0,25.0,3,2026-06-29 19:55:28.785547+00:00
197,493,SAVINGS,2025-06-29,2026-06-29,58,35.0,20.0,3.0,15754.02,8255.67,77.17,450.11485714285715,412.7835,11165.18,5729.13,28,UTILITIES,17.24,25.86,25.86,27.59,2,2026-06-29 19:55:28.785547+00:00
217,550,SAVINGS,2025-06-29,2026-06-29,59,43.0,13.0,3.0,20898.46,1684.15,66.8,486.0106976744186,129.55,10767.41,330.89,34,GAMBLING,16.95,44.07,15.25,11.86,7,2026-06-29 19:55:28.785547+00:00
219,555,LOAN,2025-06-29,2026-06-29,31,11.0,18.0,2.0,7480.16,2658.78,28.17,680.0145454545454,147.71,6024.99,363.56,8,TRAVEL,12.9,35.48,22.58,12.9,3,2026-06-29 19:55:28.785547+00:00
221,560,LOAN,2025-06-29,2026-06-29,36,10.0,21.0,5.0,952.22,11904.5,130.88,95.222,566.8809523809524,233.81,8961.46,9,GROCERY,13.89,30.56,19.44,16.67,20,2026-06-29 19:55:28.785547+00:00
221,562,CREDIT,2025-06-29,2026-06-29,55,20.0,29.0,6.0,8025.61,2898.4,194.94,401.2805,99.9448275862069,5435.55,341.93,18,GROCERY,18.18,32.73,14.55,12.73,8,2026-06-29 19:55:28.785547+00:00
227,576,LOAN,2025-06-29,2026-06-29,61,22.0,35.0,4.0,3461.56,10108.12,125.34,157.34363636363636,288.8034285714286,608.43,6381.46,20,GROCERY,18.03,26.23,22.95,16.39,3,2026-06-29 19:55:28.785547+00:00
230,584,SAVINGS,2025-06-29,2026-06-29,43,25.0,15.0,3.0,9105.32,1846.05,100.4,364.2128,123.07,6390.02,446.52,20,GAS_STATION,20.93,37.21,18.6,9.3,10,2026-06-29 19:55:28.785547+00:00
230,585,CHECKING,2025-06-29,2026-06-29,28,21.0,7.0,0.0,2528.39,563.71,0.0,120.39952380952381,80.53,273.38,213.4,19,ENTERTAINMENT,21.43,32.14,35.71,7.14,9,2026-06-29 19:55:28.785547+00:00
233,595,CREDIT,2025-06-29,2026-06-29,27,12.0,12.0,3.0,968.75,1432.19,106.81,80.72916666666667,119.34916666666666,179.02,223.94,12,RETAIL,22.22,25.93,18.52,22.22,16,2026-06-29 19:55:28.785547+00:00
238,603,CHECKING,2025-06-29,2026-06-29,49,27.0,19.0,3.0,11191.35,2452.07,108.65,414.49444444444447,129.05631578947367,7859.43,313.17,23,INSURANCE,12.24,36.73,16.33,20.41,10,2026-06-29 19:55:28.785547+00:00
242,612,CREDIT,2025-06-29,2026-06-29,18,8.0,10.0,0.0,831.58,1145.26,0.0,103.9475,114.526,152.45,200.46,8,RETAIL,5.56,16.67,33.33,27.78,16,2026-06-29 19:55:28.785547+00:00
243,614,CHECKING,2025-06-29,2026-06-29,27,23.0,2.0,2.0,3569.05,205.28,58.88,155.17608695652174,102.64,708.36,125.55,17,INSURANCE,14.81,22.22,37.04,11.11,26,2026-06-29 19:55:28.785547+00:00
243,616,LOAN,2025-06-29,2026-06-29,39,14.0,20.0,5.0,1593.41,12610.12,140.11,113.815,630.506,320.19,9779.88,14,GROCERY,23.08,23.08,25.64,12.82,18,2026-06-29 19:55:28.785547+00:00
245,623,LOAN,2025-06-29,2026-06-29,56,20.0,27.0,9.0,2626.03,13571.32,287.66,131.3015,502.6414814814815,272.09,9861.32,18,RETAIL,17.86,37.5,14.29,10.71,9,2026-06-29 19:55:28.785547+00:00
247,629,CHECKING,2025-06-29,2026-06-29,44,30.0,11.0,3.0,4205.17,1190.01,65.2,140.17233333333334,108.18272727272728,406.52,189.31,25,GROCERY,22.73,22.73,27.27,9.09,2,2026-06-29 19:55:28.785547+00:00
247,631,LOAN,2025-06-29,2026-06-29,75,33.0,34.0,8.0,4540.56,15241.43,216.51,137.59272727272727,448.27735294117645,411.47,10978.82,29,GROCERY,20.0,33.33,20.0,10.67,2,2026-06-29 19:55:28.785547+00:00
248,632,LOAN,2025-06-29,2026-06-29,30,14.0,13.0,3.0,11968.94,13408.15,66.28,854.9242857142857,1031.3961538461538,9888.93,12093.93,13,UTILITIES,16.67,26.67,26.67,13.33,5,2026-06-29 19:55:28.785547+00:00
251,639,CHECKING,2025-06-29,2026-06-29,36,19.0,15.0,2.0,25309.86,1482.46,73.65,1332.0978947368421,98.83066666666667,11807.4,325.21,16,GROCERY,22.22,33.33,13.89,16.67,11,2026-06-29 19:55:28.785547+00:00
256,654,CREDIT,2025-06-29,2026-06-29,51,20.0,29.0,2.0,17912.99,15589.16,55.24,895.6495,537.5572413793103,8972.65,11567.3,15,GROCERY,21.57,19.61,37.25,15.69,5,2026-06-29 19:55:28.785547+00:00
258,657,SAVINGS,2025-06-29,2026-06-29,65,49.0,13.0,3.0,24186.33,12504.28,95.67,493.5985714285714,961.8676923076923,11288.87,11006.2,38,GAS_STATION,16.92,32.31,21.54,21.54,25,2026-06-29 19:55:28.785547+00:00
260,663,SAVINGS,2025-06-29,2026-06-29,32,18.0,10.0,4.0,1875.91,940.39,103.04,104.21722222222222,94.039,250.73,268.06,16,UTILITIES,12.5,43.75,3.13,28.13,9,2026-06-29 19:55:28.785547+00:00
