customer_id,segment_name,segment_id,subsegment_id,lifetime_value_score,engagement_score,digital_adoption_score,product_breadth_index,tenure_group,age_group,balance_tier,channel_preference,cross_sell_flag,upsell_flag,retention_risk_flag,model_version,effective_date,load_ts
1379,PREMIUM_WEALTH,1,0,692.28,66.67,0.0,75.0,NEW (<1yr),GEN_X,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1381,VALUE_BASIC,4,0,3538.87,100.0,0.0,25.0,LOYAL (7yr+),BOOMER,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1388,CREDIT_DEPENDENT,0,0,2868.18,50.0,0.0,50.0,ESTABLISHED (3-7yr),GEN_X,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1393,VALUE_BASIC,4,0,720.34,100.0,0.0,25.0,DEVELOPING (1-3yr),GEN_X,MODERATE,,Y,Y,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1401,GROWING_DIGITAL,3,0,5308.56,100.0,0.0,50.0,LOYAL (7yr+),SILENT,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1408,CREDIT_DEPENDENT,0,0,5988.19,50.0,0.0,50.0,LOYAL (7yr+),SILENT,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1435,ENGAGED_MAINSTREAM,2,0,4674.56,100.0,0.0,75.0,ESTABLISHED (3-7yr),BOOMER,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1438,CREDIT_DEPENDENT,0,0,648.18,0.0,0.0,25.0,DEVELOPING (1-3yr),GEN_X,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1451,PREMIUM_WEALTH,1,0,798.02,100.0,0.0,75.0,NEW (<1yr),MILLENNIAL,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1468,GROWING_DIGITAL,3,0,9669.66,100.0,0.0,75.0,LOYAL (7yr+),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1470,GROWING_DIGITAL,3,0,2761.23,100.0,0.0,25.0,LOYAL (7yr+),BOOMER,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1490,ENGAGED_MAINSTREAM,2,0,17421.18,100.0,0.0,100.0,LOYAL (7yr+),SILENT,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1496,PREMIUM_WEALTH,1,0,20150.81,100.0,0.0,100.0,LOYAL (7yr+),GEN_Z,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1503,CREDIT_DEPENDENT,0,0,9594.83,50.0,0.0,50.0,LOYAL (7yr+),BOOMER,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1505,PREMIUM_WEALTH,1,0,3079.13,100.0,0.0,50.0,ESTABLISHED (3-7yr),MILLENNIAL,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1525,GROWING_DIGITAL,3,0,7334.71,100.0,0.0,50.0,LOYAL (7yr+),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1541,GROWING_DIGITAL,3,0,1986.64,100.0,0.0,25.0,ESTABLISHED (3-7yr),MILLENNIAL,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1544,ENGAGED_MAINSTREAM,2,0,11973.04,100.0,0.0,75.0,LOYAL (7yr+),SILENT,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1558,GROWING_DIGITAL,3,0,3034.3,100.0,0.0,25.0,LOYAL (7yr+),GEN_Z,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1593,GROWING_DIGITAL,3,0,344.62,100.0,0.0,25.0,DEVELOPING (1-3yr),MILLENNIAL,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1598,GROWING_DIGITAL,3,0,6963.0,100.0,0.0,50.0,LOYAL (7yr+),GEN_X,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1622,ENGAGED_MAINSTREAM,2,0,1173.84,100.0,0.0,100.0,NEW (<1yr),BOOMER,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1644,ENGAGED_MAINSTREAM,2,0,1978.6,100.0,0.0,75.0,DEVELOPING (1-3yr),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1649,ENGAGED_MAINSTREAM,2,0,87.0,66.67,0.0,75.0,NEW (<1yr),GEN_X,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1654,PREMIUM_WEALTH,1,0,9576.52,75.0,0.0,100.0,LOYAL (7yr+),GEN_Z,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1655,GROWING_DIGITAL,3,0,1130.42,100.0,0.0,25.0,ESTABLISHED (3-7yr),SILENT,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1662,ENGAGED_MAINSTREAM,2,0,5578.47,100.0,0.0,75.0,ESTABLISHED (3-7yr),SILENT,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1667,GROWING_DIGITAL,3,0,2035.49,100.0,0.0,50.0,DEVELOPING (1-3yr),GEN_X,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1697,VALUE_BASIC,4,0,1507.74,100.0,0.0,25.0,ESTABLISHED (3-7yr),MILLENNIAL,MODERATE,,Y,Y,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1700,GROWING_DIGITAL,3,0,8150.08,100.0,0.0,75.0,LOYAL (7yr+),GEN_X,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1707,PREMIUM_WEALTH,1,0,3300.87,66.67,0.0,75.0,ESTABLISHED (3-7yr),MILLENNIAL,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1720,PREMIUM_WEALTH,1,0,2122.34,100.0,0.0,75.0,DEVELOPING (1-3yr),GEN_X,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1729,ENGAGED_MAINSTREAM,2,0,13400.78,100.0,0.0,75.0,LOYAL (7yr+),SILENT,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1735,GROWING_DIGITAL,3,0,958.97,100.0,0.0,50.0,DEVELOPING (1-3yr),MILLENNIAL,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1756,ENGAGED_MAINSTREAM,2,0,732.87,100.0,0.0,50.0,DEVELOPING (1-3yr),GEN_X,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1767,PREMIUM_WEALTH,1,0,10613.34,100.0,0.0,100.0,LOYAL (7yr+),MILLENNIAL,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1771,PREMIUM_WEALTH,1,0,956.89,100.0,0.0,100.0,NEW (<1yr),GEN_X,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1787,ENGAGED_MAINSTREAM,2,0,4997.49,100.0,0.0,100.0,ESTABLISHED (3-7yr),GEN_X,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1796,GROWING_DIGITAL,3,0,2498.69,100.0,0.0,25.0,LOYAL (7yr+),GEN_Z,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1833,CREDIT_DEPENDENT,0,0,1019.81,0.0,0.0,25.0,ESTABLISHED (3-7yr),GEN_Z,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1851,GROWING_DIGITAL,3,0,888.45,100.0,0.0,50.0,DEVELOPING (1-3yr),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1858,VALUE_BASIC,4,0,36.84,100.0,0.0,25.0,NEW (<1yr),BOOMER,MODERATE,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1862,ENGAGED_MAINSTREAM,2,0,9352.16,100.0,0.0,100.0,ESTABLISHED (3-7yr),BOOMER,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1868,GROWING_DIGITAL,3,0,3826.77,100.0,0.0,25.0,LOYAL (7yr+),MILLENNIAL,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1869,GROWING_DIGITAL,3,0,285.48,100.0,0.0,50.0,NEW (<1yr),GEN_X,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1883,VALUE_BASIC,4,0,2872.4,100.0,0.0,25.0,LOYAL (7yr+),MILLENNIAL,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1896,ENGAGED_MAINSTREAM,2,0,4531.47,100.0,0.0,100.0,ESTABLISHED (3-7yr),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1916,PREMIUM_WEALTH,1,0,1467.29,100.0,0.0,75.0,DEVELOPING (1-3yr),GEN_X,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1919,GROWING_DIGITAL,3,0,984.7,100.0,0.0,25.0,DEVELOPING (1-3yr),GEN_X,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1922,GROWING_DIGITAL,3,0,1274.14,100.0,0.0,50.0,DEVELOPING (1-3yr),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1936,PREMIUM_WEALTH,1,0,2508.72,100.0,0.0,75.0,DEVELOPING (1-3yr),MILLENNIAL,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1952,ENGAGED_MAINSTREAM,2,0,7402.34,100.0,0.0,100.0,ESTABLISHED (3-7yr),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1961,PREMIUM_WEALTH,1,0,7296.78,75.0,0.0,100.0,ESTABLISHED (3-7yr),GEN_Z,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1969,VALUE_BASIC,4,0,9380.18,100.0,0.0,75.0,LOYAL (7yr+),MILLENNIAL,MODERATE,,N,Y,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1977,ENGAGED_MAINSTREAM,2,0,8028.72,100.0,0.0,50.0,LOYAL (7yr+),SILENT,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1987,GROWING_DIGITAL,3,0,2735.78,100.0,0.0,25.0,LOYAL (7yr+),BOOMER,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
1998,ENGAGED_MAINSTREAM,2,0,9292.64,100.0,0.0,75.0,LOYAL (7yr+),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2002,CREDIT_DEPENDENT,0,0,592.52,0.0,0.0,25.0,DEVELOPING (1-3yr),GEN_X,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2004,ENGAGED_MAINSTREAM,2,0,6783.28,100.0,0.0,100.0,ESTABLISHED (3-7yr),GEN_X,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2010,ENGAGED_MAINSTREAM,2,0,14861.96,100.0,0.0,75.0,LOYAL (7yr+),BOOMER,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2017,ENGAGED_MAINSTREAM,2,0,8758.38,66.67,0.0,75.0,LOYAL (7yr+),BOOMER,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2029,PREMIUM_WEALTH,1,0,8313.93,100.0,0.0,50.0,LOYAL (7yr+),MILLENNIAL,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2036,GROWING_DIGITAL,3,0,4492.23,100.0,0.0,25.0,LOYAL (7yr+),SILENT,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2040,PREMIUM_WEALTH,1,0,3571.18,100.0,0.0,100.0,DEVELOPING (1-3yr),GEN_Z,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2053,GROWING_DIGITAL,3,0,3052.4,100.0,0.0,50.0,ESTABLISHED (3-7yr),MILLENNIAL,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2062,PREMIUM_WEALTH,1,0,9417.61,100.0,0.0,75.0,LOYAL (7yr+),GEN_X,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2067,CREDIT_DEPENDENT,0,0,2094.67,50.0,0.0,50.0,ESTABLISHED (3-7yr),MILLENNIAL,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2070,PREMIUM_WEALTH,1,0,20904.66,100.0,0.0,100.0,LOYAL (7yr+),MILLENNIAL,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2091,GROWING_DIGITAL,3,0,9076.2,100.0,0.0,50.0,LOYAL (7yr+),SILENT,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2121,GROWING_DIGITAL,3,0,3770.02,100.0,0.0,50.0,ESTABLISHED (3-7yr),MILLENNIAL,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2128,CREDIT_DEPENDENT,0,0,5797.93,50.0,0.0,50.0,LOYAL (7yr+),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2133,GROWING_DIGITAL,3,0,6757.13,100.0,0.0,50.0,LOYAL (7yr+),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2137,CREDIT_DEPENDENT,0,0,9043.49,50.0,0.0,50.0,LOYAL (7yr+),SILENT,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2157,GROWING_DIGITAL,3,0,1094.89,100.0,0.0,50.0,DEVELOPING (1-3yr),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2180,PREMIUM_WEALTH,1,0,17053.41,100.0,0.0,100.0,LOYAL (7yr+),MILLENNIAL,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2184,PREMIUM_WEALTH,1,0,11842.1,100.0,0.0,75.0,LOYAL (7yr+),MILLENNIAL,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2193,VALUE_BASIC,4,0,993.33,100.0,0.0,25.0,ESTABLISHED (3-7yr),MILLENNIAL,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2207,CREDIT_DEPENDENT,0,0,3005.89,50.0,0.0,50.0,ESTABLISHED (3-7yr),GEN_X,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2212,CREDIT_DEPENDENT,0,0,2199.2,50.0,0.0,50.0,ESTABLISHED (3-7yr),MILLENNIAL,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2246,ENGAGED_MAINSTREAM,2,0,10075.58,100.0,0.0,75.0,LOYAL (7yr+),SILENT,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2247,CREDIT_DEPENDENT,0,0,5898.38,50.0,0.0,50.0,LOYAL (7yr+),BOOMER,MODERATE,,N,Y,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2262,GROWING_DIGITAL,3,0,6615.02,100.0,0.0,50.0,LOYAL (7yr+),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2264,GROWING_DIGITAL,3,0,1689.23,100.0,0.0,25.0,ESTABLISHED (3-7yr),MILLENNIAL,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2270,PREMIUM_WEALTH,1,0,14772.46,100.0,0.0,75.0,LOYAL (7yr+),MILLENNIAL,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2271,GROWING_DIGITAL,3,0,6363.48,100.0,0.0,50.0,LOYAL (7yr+),BOOMER,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2273,PREMIUM_WEALTH,1,0,8531.37,66.67,0.0,75.0,LOYAL (7yr+),MILLENNIAL,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2289,CREDIT_DEPENDENT,0,0,550.94,50.0,0.0,50.0,NEW (<1yr),GEN_Z,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2299,ENGAGED_MAINSTREAM,2,0,7241.97,66.67,0.0,75.0,ESTABLISHED (3-7yr),BOOMER,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2308,ENGAGED_MAINSTREAM,2,0,11411.25,100.0,0.0,100.0,LOYAL (7yr+),BOOMER,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2331,PREMIUM_WEALTH,1,0,9452.63,100.0,0.0,75.0,LOYAL (7yr+),MILLENNIAL,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2334,ENGAGED_MAINSTREAM,2,0,19822.46,100.0,0.0,100.0,LOYAL (7yr+),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2341,PREMIUM_WEALTH,1,0,13548.81,100.0,0.0,100.0,LOYAL (7yr+),GEN_Z,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2366,GROWING_DIGITAL,3,0,3427.42,100.0,0.0,25.0,LOYAL (7yr+),GEN_X,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2376,PREMIUM_WEALTH,1,0,2311.76,75.0,0.0,100.0,DEVELOPING (1-3yr),MILLENNIAL,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2387,GROWING_DIGITAL,3,0,3814.25,100.0,0.0,25.0,LOYAL (7yr+),MILLENNIAL,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2391,ENGAGED_MAINSTREAM,2,0,1105.03,100.0,0.0,75.0,DEVELOPING (1-3yr),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2393,GROWING_DIGITAL,3,0,8575.25,100.0,0.0,50.0,LOYAL (7yr+),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2396,PREMIUM_WEALTH,1,0,917.85,100.0,0.0,100.0,NEW (<1yr),GEN_X,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2399,GROWING_DIGITAL,3,0,2638.83,100.0,0.0,50.0,ESTABLISHED (3-7yr),SILENT,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2402,GROWING_DIGITAL,3,0,2322.42,100.0,0.0,25.0,LOYAL (7yr+),MILLENNIAL,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2405,VALUE_BASIC,4,0,3665.89,100.0,0.0,25.0,LOYAL (7yr+),BOOMER,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2431,GROWING_DIGITAL,3,0,25.13,100.0,0.0,25.0,NEW (<1yr),BOOMER,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2443,ENGAGED_MAINSTREAM,2,0,7386.0,100.0,0.0,75.0,LOYAL (7yr+),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2456,PREMIUM_WEALTH,1,0,3831.34,75.0,0.0,100.0,DEVELOPING (1-3yr),GEN_Z,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2463,ENGAGED_MAINSTREAM,2,0,8989.45,100.0,0.0,100.0,ESTABLISHED (3-7yr),GEN_X,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2505,PREMIUM_WEALTH,1,0,11872.86,100.0,0.0,100.0,LOYAL (7yr+),GEN_X,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2527,ENGAGED_MAINSTREAM,2,0,3632.45,100.0,0.0,100.0,DEVELOPING (1-3yr),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2538,GROWING_DIGITAL,3,0,8895.08,100.0,0.0,50.0,LOYAL (7yr+),GEN_Z,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2560,VALUE_BASIC,4,0,1174.93,100.0,0.0,25.0,ESTABLISHED (3-7yr),GEN_X,LOW,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2576,GROWING_DIGITAL,3,0,4217.69,100.0,0.0,25.0,LOYAL (7yr+),SILENT,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2583,ENGAGED_MAINSTREAM,2,0,12146.6,100.0,0.0,100.0,LOYAL (7yr+),GEN_X,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2599,ENGAGED_MAINSTREAM,2,0,1299.04,100.0,0.0,100.0,NEW (<1yr),BOOMER,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2613,PREMIUM_WEALTH,1,0,12581.45,100.0,0.0,75.0,LOYAL (7yr+),GEN_X,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2634,ENGAGED_MAINSTREAM,2,0,5682.44,100.0,0.0,100.0,ESTABLISHED (3-7yr),BOOMER,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2641,VALUE_BASIC,4,0,3631.74,100.0,0.0,25.0,LOYAL (7yr+),GEN_X,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2643,PREMIUM_WEALTH,1,0,20182.46,100.0,0.0,100.0,LOYAL (7yr+),GEN_X,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2645,ENGAGED_MAINSTREAM,2,0,604.17,100.0,0.0,75.0,NEW (<1yr),SILENT,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2649,ENGAGED_MAINSTREAM,2,0,8557.17,100.0,0.0,75.0,LOYAL (7yr+),BOOMER,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2660,PREMIUM_WEALTH,1,0,8423.23,100.0,0.0,50.0,LOYAL (7yr+),MILLENNIAL,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2669,ENGAGED_MAINSTREAM,2,0,9402.4,100.0,0.0,75.0,LOYAL (7yr+),SILENT,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2672,ENGAGED_MAINSTREAM,2,0,10323.62,66.67,0.0,75.0,LOYAL (7yr+),BOOMER,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2681,ENGAGED_MAINSTREAM,2,0,4276.08,75.0,0.0,100.0,ESTABLISHED (3-7yr),SILENT,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2683,PREMIUM_WEALTH,1,0,12168.38,75.0,0.0,100.0,LOYAL (7yr+),GEN_X,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2701,CREDIT_DEPENDENT,0,0,11711.26,33.33,0.0,75.0,LOYAL (7yr+),MILLENNIAL,AFFLUENT,,N,N,Y,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2707,PREMIUM_WEALTH,1,0,19350.96,75.0,0.0,100.0,LOYAL (7yr+),MILLENNIAL,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2728,ENGAGED_MAINSTREAM,2,0,6607.76,100.0,0.0,75.0,ESTABLISHED (3-7yr),BOOMER,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2742,PREMIUM_WEALTH,1,0,15078.74,100.0,0.0,100.0,LOYAL (7yr+),MILLENNIAL,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2746,GROWING_DIGITAL,3,0,2538.82,100.0,0.0,75.0,DEVELOPING (1-3yr),MILLENNIAL,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2757,GROWING_DIGITAL,3,0,4250.38,100.0,0.0,25.0,LOYAL (7yr+),GEN_X,AFFLUENT,,Y,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2760,PREMIUM_WEALTH,1,0,9466.13,100.0,0.0,75.0,LOYAL (7yr+),GEN_Z,HIGH_NET_WORTH,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2764,VALUE_BASIC,4,0,2417.9,100.0,0.0,25.0,LOYAL (7yr+),GEN_X,MODERATE,,Y,Y,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
2771,GROWING_DIGITAL,3,0,6167.25,100.0,0.0,50.0,LOYAL (7yr+),GEN_X,AFFLUENT,,N,N,N,SEG_V3.2,2026-06-29,2026-06-29 19:54:01.126532
